model_a,model_b,superiority_probability,mean_difference,confidence_lower,confidence_upper
meta/llama-3-70b,microsoft/phi-2,1.0,0.20905032306200977,0.18688867676085077,0.2297020849263897
meta/llama-3-70b,microsoft/phi-3-medium-4k-instruct,0.996,0.01893095202060429,0.005745516268149862,0.03136740159081668
meta/llama-3-70b,microsoft/phi-3-small-8k-instruct,1.0,0.03678805707424838,0.022749472681291443,0.04975278928816369
meta/llama-3-70b,mistralai/mistral-7b-instruct-v0.3,1.0,0.1943900026121598,0.17853267785099344,0.2121598535221781
meta/llama-3-70b,mistralai/mistral-7b-v0.1,1.0,0.22726993455981664,0.20759935240851843,0.24825479966208241
meta/llama-3-70b,mistralai/mixtral-8x22b,0.996,0.015000974350249462,0.004130670111695936,0.025909841174353833
meta/llama-3-70b,mistralai/mixtral-8x7b-32kseqlen,1.0,0.07596680380298386,0.0626975154726085,0.08889598735081677
meta/llama-3-70b,mistralai/open-mistral-nemo-2407,1.0,0.13980293027968707,0.1200468142727983,0.15994628971406594
meta/llama-3-70b,qwen/qwen1.5-110b-chat,0.998,0.025886595347005728,0.0107468284729182,0.04122301964624502
meta/llama-3-70b,qwen/qwen1.5-14b,1.0,0.1067446727696068,0.09086722016875709,0.1217288894236519
meta/llama-3-70b,qwen/qwen1.5-32b,1.0,0.04880462203925315,0.03537487322541862,0.061267339564587915
meta/llama-3-70b,qwen/qwen1.5-72b,1.0,0.019625085785395863,0.006679016950826133,0.03240239470525762
meta/llama-3-70b,qwen/qwen1.5-7b,1.0,0.16732903284296516,0.1488994870165901,0.18585860863672563
meta/llama-3-70b,qwen/qwen2-72b-instruct,0.0,-0.03005994529167741,-0.047166094679242924,-0.015543074629145906
meta/llama-3-70b,qwen/qwen2.5-72b-instruct-turbo,0.0,-0.040255920077344014,-0.057634340599688756,-0.024726847407150213
meta/llama-3-70b,qwen/qwen2.5-7b-instruct-turbo,1.0,0.0645080614439903,0.050875633682972266,0.07817876422278065
meta/llama-3-70b,snowflake/snowflake-arctic-instruct,1.0,0.11661390021498397,0.09994279020377786,0.13381550710623766
meta/llama-3-8b,meta/llama-3.1-405b-instruct-turbo,0.0,-0.17745831612541707,-0.20457717183106308,-0.15136066707172605
meta/llama-3-8b,meta/llama-3.1-70b-instruct-turbo,0.0,-0.1336110442333407,-0.15478155250806847,-0.11101467298958641
meta/llama-3-8b,meta/llama-3.1-8b-instruct-turbo,1.0,0.10713491819331736,0.07824828896996426,0.13638932738048012
meta/llama-3-8b,meta/llama-3.2-11b-vision-instruct-turbo,1.0,0.10266637692828767,0.07556209477930627,0.1330917539261792
meta/llama-3-8b,meta/llama-3.2-90b-vision-instruct-turbo,0.0,-0.13527457342850283,-0.15710850863013273,-0.11182995443345352
meta/llama-3-8b,meta/llama-3.3-70b-instruct-turbo,0.0,-0.12324002064314281,-0.14282364306629589,-0.10281141412823411
meta/llama-3-8b,microsoft/phi-2,1.0,0.08321737131877464,0.06505118265615718,0.10009065331506402
meta/llama-3-8b,microsoft/phi-3-medium-4k-instruct,0.0,-0.10690199972263084,-0.12604138975970636,-0.08845478331806875
meta/llama-3-8b,microsoft/phi-3-small-8k-instruct,0.0,-0.08904489466898675,-0.10842683592205629,-0.07066876378287233
meta/llama-3-8b,mistralai/mistral-7b-instruct-v0.3,1.0,0.06855705086892468,0.055937943890930514,0.08170316689657456
meta/llama-3-8b,mistralai/mistral-7b-v0.1,1.0,0.10143698281658155,0.08592596790461815,0.11793981938607635
meta/llama-3-8b,mistralai/mixtral-8x22b,0.0,-0.11083197739298567,-0.12771753190331056,-0.09495383690115594
meta/llama-3-8b,mistralai/mixtral-8x7b-32kseqlen,0.0,-0.049866147940251265,-0.06548829352056487,-0.03538932173438043
meta/llama-3-8b,mistralai/open-mistral-nemo-2407,0.928,0.013969978536451962,-0.0046229448743942015,0.03287383049248569
meta/llama-3-8b,qwen/qwen1.5-110b-chat,0.0,-0.0999463563962294,-0.1216720701688389,-0.07886318163824031
meta/llama-3-8b,qwen/qwen1.5-14b,0.006,-0.019088278973628338,-0.0352831813764657,-0.00255840362157947
meta/llama-3-8b,qwen/qwen1.5-32b,0.0,-0.07702832970398196,-0.09422928481144699,-0.060478664990608534
meta/llama-3-8b,qwen/qwen1.5-72b,0.0,-0.10620786595783926,-0.12497304898158287,-0.0883512937124062
meta/llama-3-8b,qwen/qwen1.5-7b,1.0,0.041496081099730006,0.025972108407811324,0.05628733113317223
meta/llama-3-8b,qwen/qwen2-72b-instruct,0.0,-0.15589289703491252,-0.17958407031386658,-0.1332657832745208
meta/llama-3-8b,qwen/qwen2.5-72b-instruct-turbo,0.0,-0.16608887182057916,-0.1912525995235038,-0.14154037375517534
meta/llama-3-8b,qwen/qwen2.5-7b-instruct-turbo,0.0,-0.06132489029924483,-0.08103431394113879,-0.04359811245677353
meta/llama-3-8b,snowflake/snowflake-arctic-instruct,0.1,-0.009219051528251154,-0.022602160938248177,0.004122267409816531
meta/llama-3.1-405b-instruct-turbo,meta/llama-3.1-70b-instruct-turbo,1.0,0.04384727189207638,0.028800495410562846,0.05788967755806154
meta/llama-3.1-405b-instruct-turbo,meta/llama-3.1-8b-instruct-turbo,1.0,0.28459323431873446,0.25221896582704223,0.3177039133980264
meta/llama-3.1-405b-instruct-turbo,meta/llama-3.2-11b-vision-instruct-turbo,1.0,0.2801246930537048,0.2454632437172071,0.31467614470400546
meta/llama-3.1-405b-instruct-turbo,meta/llama-3.2-90b-vision-instruct-turbo,1.0,0.04218374269691424,0.026584581537891852,0.0571428543046162
meta/llama-3.1-405b-instruct-turbo,meta/llama-3.3-70b-instruct-turbo,1.0,0.054218295482274255,0.03843706282316679,0.06862649484663712
meta/llama-3.1-405b-instruct-turbo,microsoft/phi-2,1.0,0.2606756874441917,0.23220192071025283,0.286691686791999
meta/llama-3.1-405b-instruct-turbo,microsoft/phi-3-medium-4k-instruct,1.0,0.07055631640278624,0.053080552926895286,0.08751461730541447
meta/llama-3.1-405b-instruct-turbo,microsoft/phi-3-small-8k-instruct,1.0,0.08841342145643032,0.07302165935116176,0.10664006084656569
meta/llama-3.1-405b-instruct-turbo,mistralai/mistral-7b-instruct-v0.3,1.0,0.2460153669943418,0.22082846442557427,0.2726476899021744
meta/llama-3.1-405b-instruct-turbo,mistralai/mistral-7b-v0.1,1.0,0.2788952989419986,0.2518173934686859,0.3073719855938167
meta/llama-3.1-405b-instruct-turbo,mistralai/mixtral-8x22b,1.0,0.0666263387324314,0.04991202230969761,0.08496186689410586
meta/llama-3.1-405b-instruct-turbo,mistralai/mixtral-8x7b-32kseqlen,1.0,0.1275921681851658,0.10491947460154354,0.15153629285156625
meta/llama-3.1-405b-instruct-turbo,mistralai/open-mistral-nemo-2407,1.0,0.19142829466186903,0.16428034131052063,0.22060566169941762
meta/llama-3.1-405b-instruct-turbo,qwen/qwen1.5-110b-chat,1.0,0.07751195972918767,0.06111353356506254,0.09530977677329491
meta/llama-3.1-405b-instruct-turbo,qwen/qwen1.5-14b,1.0,0.1583700371517887,0.1359039255067035,0.18188847494572466
meta/llama-3.1-405b-instruct-turbo,qwen/qwen1.5-32b,1.0,0.10042998642143511,0.08006666925741922,0.12061630745630293
meta/llama-3.1-405b-instruct-turbo,qwen/qwen1.5-72b,1.0,0.0712504501675778,0.05436559365345355,0.08822476541010905
meta/llama-3.1-405b-instruct-turbo,qwen/qwen1.5-7b,1.0,0.2189543972251471,0.19524808718215214,0.2432217071394462
meta/llama-3.1-405b-instruct-turbo,qwen/qwen2-72b-instruct,1.0,0.021565419090504544,0.010476324649812551,0.034947222748536344
meta/llama-3.1-405b-instruct-turbo,qwen/qwen2.5-72b-instruct-turbo,0.982,0.011369444304837939,0.00036734231719975647,0.02207362722922541
meta/llama-3.1-405b-instruct-turbo,qwen/qwen2.5-7b-instruct-turbo,1.0,0.11613342582617227,0.09967221183573428,0.13501576310680066
meta/llama-3.1-405b-instruct-turbo,snowflake/snowflake-arctic-instruct,1.0,0.16823926459716593,0.1408047533194903,0.1971631514510794
meta/llama-3.1-70b-instruct-turbo,meta/llama-3.1-8b-instruct-turbo,1.0,0.24074596242665805,0.208745076024036,0.2728771358508341
meta/llama-3.1-70b-instruct-turbo,meta/llama-3.2-11b-vision-instruct-turbo,1.0,0.23627742116162836,0.20463569810516508,0.26833190536332385
meta/llama-3.1-70b-instruct-turbo,meta/llama-3.2-90b-vision-instruct-turbo,0.208,-0.001663529195162141,-0.005541420070862108,0.002545656406363697
meta/llama-3.1-70b-instruct-turbo,meta/llama-3.3-70b-instruct-turbo,0.976,0.010371023590197875,6.772688018773519e-05,0.01961747362730319
meta/llama-3.1-70b-instruct-turbo,microsoft/phi-2,1.0,0.2168284155521153,0.18903266941919178,0.2425422718311604
meta/llama-3.1-70b-instruct-turbo,microsoft/phi-3-medium-4k-instruct,1.0,0.026709044510709858,0.012709344210179682,0.0401439164489987
meta/llama-3.1-70b-instruct-turbo,microsoft/phi-3-small-8k-instruct,1.0,0.04456614956435395,0.03141854906563553,0.056929992221044924
meta/llama-3.1-70b-instruct-turbo,mistralai/mistral-7b-instruct-v0.3,1.0,0.20216809510226535,0.1823415461129099,0.2226271776778919
meta/llama-3.1-70b-instruct-turbo,mistralai/mistral-7b-v0.1,1.0,0.23504802704992225,0.211800290991867,0.25867012510568765
meta/llama-3.1-70b-instruct-turbo,mistralai/mixtral-8x22b,1.0,0.02277906684035503,0.009713029838420786,0.034116541605330675
meta/llama-3.1-70b-instruct-turbo,mistralai/mixtral-8x7b-32kseqlen,1.0,0.08374489629308943,0.06530878736129622,0.10271209189108135
meta/llama-3.1-70b-instruct-turbo,mistralai/open-mistral-nemo-2407,1.0,0.14758102276979268,0.12408336261522816,0.17214386102188423
meta/llama-3.1-70b-instruct-turbo,qwen/qwen1.5-110b-chat,1.0,0.033664687837111296,0.020665576038538386,0.04754150333551985
meta/llama-3.1-70b-instruct-turbo,qwen/qwen1.5-14b,1.0,0.11452276525971236,0.0940979394423923,0.13713064734132618
meta/llama-3.1-70b-instruct-turbo,qwen/qwen1.5-32b,1.0,0.056582714529358716,0.03971747821676856,0.07416913295283933
meta/llama-3.1-70b-instruct-turbo,qwen/qwen1.5-72b,1.0,0.02740317827550143,0.01232016631179302,0.04134096379095774
meta/llama-3.1-70b-instruct-turbo,qwen/qwen1.5-7b,1.0,0.17510712533307068,0.1536422899881588,0.19676661378575636
meta/llama-3.1-70b-instruct-turbo,qwen/qwen2-72b-instruct,0.0,-0.022281852801571838,-0.036745597768870486,-0.009821983085523374
meta/llama-3.1-70b-instruct-turbo,qwen/qwen2.5-72b-instruct-turbo,0.0,-0.03247782758723844,-0.0484533506906434,-0.01908898981382249
meta/llama-3.1-70b-instruct-turbo,qwen/qwen2.5-7b-instruct-turbo,1.0,0.07228615393409586,0.05448571939122243,0.0934396141174131
meta/llama-3.1-70b-instruct-turbo,snowflake/snowflake-arctic-instruct,1.0,0.12439199270508954,0.10138399742351772,0.14828128421349968
meta/llama-3.1-8b-instruct-turbo,meta/llama-3.2-11b-vision-instruct-turbo,0.18,-0.0044685412650296834,-0.01395050167176208,0.004548968528661828
meta/llama-3.1-8b-instruct-turbo,meta/llama-3.2-90b-vision-instruct-turbo,0.0,-0.24240949162182018,-0.27400933541881145,-0.20964257630449865
meta/llama-3.1-8b-instruct-turbo,meta/llama-3.3-70b-instruct-turbo,0.0,-0.23037493883646018,-0.26083891657422337,-0.19941006644492562
meta/llama-3.1-8b-instruct-turbo,microsoft/phi-2,0.034,-0.023917546874542735,-0.05278983574741753,0.0009868317824353265
meta/llama-3.1-8b-instruct-turbo,microsoft/phi-3-medium-4k-instruct,0.0,-0.2140369179159482,-0.24183321179832623,-0.18624718180779318
meta/llama-3.1-8b-instruct-turbo,microsoft/phi-3-small-8k-instruct,0.0,-0.19617981286230413,-0.2254723765610623,-0.16842907837442625
meta/llama-3.1-8b-instruct-turbo,mistralai/mistral-7b-instruct-v0.3,0.0,-0.038577867324392674,-0.06525517895529112,-0.012292537110423359
meta/llama-3.1-8b-instruct-turbo,mistralai/mistral-7b-v0.1,0.354,-0.0056979353767358165,-0.033545985258910824,0.020305770899047105
meta/llama-3.1-8b-instruct-turbo,mistralai/mixtral-8x22b,0.0,-0.21796689558630303,-0.2469954550609249,-0.19014131681605057
meta/llama-3.1-8b-instruct-turbo,mistralai/mixtral-8x7b-32kseqlen,0.0,-0.15700106613356862,-0.1856836026675532,-0.1293112639369696
meta/llama-3.1-8b-instruct-turbo,mistralai/open-mistral-nemo-2407,0.0,-0.09316493965686538,-0.12562835034690817,-0.06548713404124046
meta/llama-3.1-8b-instruct-turbo,qwen/qwen1.5-110b-chat,0.0,-0.20708127458954675,-0.23767089903623048,-0.1765417757904343
meta/llama-3.1-8b-instruct-turbo,qwen/qwen1.5-14b,0.0,-0.12622319716694572,-0.15423907692879799,-0.09861971983005974
meta/llama-3.1-8b-instruct-turbo,qwen/qwen1.5-32b,0.0,-0.18416324789729932,-0.2116152324326265,-0.15794435561781442
meta/llama-3.1-8b-instruct-turbo,qwen/qwen1.5-72b,0.0,-0.2133427841511566,-0.241112056394059,-0.1863983541649358
meta/llama-3.1-8b-instruct-turbo,qwen/qwen1.5-7b,0.0,-0.06563883709358735,-0.09244643954343561,-0.038756659636510794
meta/llama-3.1-8b-instruct-turbo,qwen/qwen2-72b-instruct,0.0,-0.2630278152282299,-0.2946070894102829,-0.2310845623048322
meta/llama-3.1-8b-instruct-turbo,qwen/qwen2.5-72b-instruct-turbo,0.0,-0.2732237900138965,-0.3025268282031101,-0.23981723465996255
meta/llama-3.1-8b-instruct-turbo,qwen/qwen2.5-7b-instruct-turbo,0.0,-0.1684598084925622,-0.1962306626420965,-0.1395053954321731
meta/llama-3.1-8b-instruct-turbo,snowflake/snowflake-arctic-instruct,0.0,-0.11635396972156851,-0.14439490890411705,-0.08955809150666445
meta/llama-3.2-11b-vision-instruct-turbo,meta/llama-3.2-90b-vision-instruct-turbo,0.0,-0.23794095035679053,-0.26939652046511076,-0.2067585619455377
meta/llama-3.2-11b-vision-instruct-turbo,meta/llama-3.3-70b-instruct-turbo,0.0,-0.2259063975714305,-0.2558017660722271,-0.19551431470210903
meta/llama-3.2-11b-vision-instruct-turbo,microsoft/phi-2,0.09,-0.019449005609513046,-0.04797742774619219,0.006887264965612188
meta/llama-3.2-11b-vision-instruct-turbo,microsoft/phi-3-medium-4k-instruct,0.0,-0.20956837665091851,-0.23837296614519426,-0.18119250722147281
meta/llama-3.2-11b-vision-instruct-turbo,microsoft/phi-3-small-8k-instruct,0.0,-0.19171127159727444,-0.22105924311360894,-0.16153935497027297
meta/llama-3.2-11b-vision-instruct-turbo,mistralai/mistral-7b-instruct-v0.3,0.008,-0.03410932605936299,-0.06276576784339025,-0.005069205843575164
meta/llama-3.2-11b-vision-instruct-turbo,mistralai/mistral-7b-v0.1,0.464,-0.0012293941117061324,-0.031476748667436355,0.02758257403123365
meta/llama-3.2-11b-vision-instruct-turbo,mistralai/mixtral-8x22b,0.0,-0.21349835432127331,-0.2408129897773401,-0.18503524342511535
meta/llama-3.2-11b-vision-instruct-turbo,mistralai/mixtral-8x7b-32kseqlen,0.0,-0.15253252486853897,-0.1807690447284981,-0.12487216718964429
meta/llama-3.2-11b-vision-instruct-turbo,mistralai/open-mistral-nemo-2407,0.0,-0.08869639839183573,-0.12287365764610303,-0.05934159200269527
meta/llama-3.2-11b-vision-instruct-turbo,qwen/qwen1.5-110b-chat,0.0,-0.20261273332451707,-0.23401135059888112,-0.17205179364368972
meta/llama-3.2-11b-vision-instruct-turbo,qwen/qwen1.5-14b,0.0,-0.121754655901916,-0.15082317198116965,-0.09292685477234969
meta/llama-3.2-11b-vision-instruct-turbo,qwen/qwen1.5-32b,0.0,-0.17969470663226966,-0.20790463419137062,-0.15361906429866112
meta/llama-3.2-11b-vision-instruct-turbo,qwen/qwen1.5-72b,0.0,-0.2088742428861269,-0.23757304685108238,-0.17936537502757277
meta/llama-3.2-11b-vision-instruct-turbo,qwen/qwen1.5-7b,0.0,-0.061170295828557666,-0.0893222934688242,-0.032487412341204724
meta/llama-3.2-11b-vision-instruct-turbo,qwen/qwen2-72b-instruct,0.0,-0.2585592739632002,-0.28872942909745836,-0.22619785762776615
meta/llama-3.2-11b-vision-instruct-turbo,qwen/qwen2.5-72b-instruct-turbo,0.0,-0.26875524874886686,-0.30098964875746304,-0.23426383468741735
meta/llama-3.2-11b-vision-instruct-turbo,qwen/qwen2.5-7b-instruct-turbo,0.0,-0.1639912672275325,-0.19312168614658096,-0.13539079231948933
meta/llama-3.2-11b-vision-instruct-turbo,snowflake/snowflake-arctic-instruct,0.0,-0.11188542845653884,-0.1397801929043626,-0.08458131668556852
meta/llama-3.2-90b-vision-instruct-turbo,meta/llama-3.3-70b-instruct-turbo,1.0,0.012034552785360017,0.0027256789750238542,0.02129140085326525
meta/llama-3.2-90b-vision-instruct-turbo,microsoft/phi-2,1.0,0.21849194474727748,0.1912974885237153,0.24424561113289434
meta/llama-3.2-90b-vision-instruct-turbo,microsoft/phi-3-medium-4k-instruct,1.0,0.028372573705871998,0.014614634524118677,0.0428486768415311
meta/llama-3.2-90b-vision-instruct-turbo,microsoft/phi-3-small-8k-instruct,1.0,0.04622967875951609,0.03258670848660581,0.05871172385589224
meta/llama-3.2-90b-vision-instruct-turbo,mistralai/mistral-7b-instruct-v0.3,1.0,0.20383162429742752,0.18367913399804112,0.22464804077774006
meta/llama-3.2-90b-vision-instruct-turbo,mistralai/mistral-7b-v0.1,1.0,0.2367115562450844,0.2142466891792334,0.25957145912387236
meta/llama-3.2-90b-vision-instruct-turbo,mistralai/mixtral-8x22b,1.0,0.02444259603551717,0.011316153881183955,0.03546323690410027
meta/llama-3.2-90b-vision-instruct-turbo,mistralai/mixtral-8x7b-32kseqlen,1.0,0.08540842548825156,0.0672809155033708,0.10365524178212797
meta/llama-3.2-90b-vision-instruct-turbo,mistralai/open-mistral-nemo-2407,1.0,0.14924455196495479,0.12539171173788938,0.1722054521225966
meta/llama-3.2-90b-vision-instruct-turbo,qwen/qwen1.5-110b-chat,1.0,0.03532821703227344,0.022750568261252817,0.04937923162797667
meta/llama-3.2-90b-vision-instruct-turbo,qwen/qwen1.5-14b,1.0,0.1161862944548745,0.09586980922363786,0.13865393266651568
meta/llama-3.2-90b-vision-instruct-turbo,qwen/qwen1.5-32b,1.0,0.058246243724520856,0.04178562752863808,0.07561897575408986
meta/llama-3.2-90b-vision-instruct-turbo,qwen/qwen1.5-72b,1.0,0.029066707470663575,0.013795867045566632,0.043998659915519066
meta/llama-3.2-90b-vision-instruct-turbo,qwen/qwen1.5-7b,1.0,0.17677065452823285,0.1558672662155986,0.19856875914187702
meta/llama-3.2-90b-vision-instruct-turbo,qwen/qwen2-72b-instruct,0.002,-0.020618323606409698,-0.035535756620161174,-0.008037143936637771
meta/llama-3.2-90b-vision-instruct-turbo,qwen/qwen2.5-72b-instruct-turbo,0.0,-0.030814298392076302,-0.04689665299699072,-0.016468856346670974
meta/llama-3.2-90b-vision-instruct-turbo,qwen/qwen2.5-7b-instruct-turbo,1.0,0.07394968312925801,0.057241482481459785,0.09487682961298688
meta/llama-3.2-90b-vision-instruct-turbo,snowflake/snowflake-arctic-instruct,1.0,0.12605552190025168,0.10402210393306044,0.14890039597461413
meta/llama-3.3-70b-instruct-turbo,microsoft/phi-2,1.0,0.20645739196191742,0.18221169120917938,0.22956240797907457
meta/llama-3.3-70b-instruct-turbo,microsoft/phi-3-medium-4k-instruct,0.99,0.016338020920511984,0.00381780579694151,0.028545384944032717
meta/llama-3.3-70b-instruct-turbo,microsoft/phi-3-small-8k-instruct,1.0,0.03419512597415607,0.02239033593126772,0.04574227785646558
meta/llama-3.3-70b-instruct-turbo,mistralai/mistral-7b-instruct-v0.3,1.0,0.1917970715120675,0.1734247552431708,0.2122337410903876
meta/llama-3.3-70b-instruct-turbo,mistralai/mistral-7b-v0.1,1.0,0.22467700345972438,0.20259454593171958,0.24667854169150297
meta/llama-3.3-70b-instruct-turbo,mistralai/mixtral-8x22b,0.982,0.012408043250157152,0.0010889367965782244,0.02258400517082018
meta/llama-3.3-70b-instruct-turbo,mistralai/mixtral-8x7b-32kseqlen,1.0,0.07337387270289156,0.057717509005462325,0.09055290353836891
meta/llama-3.3-70b-instruct-turbo,mistralai/open-mistral-nemo-2407,1.0,0.13720999917959478,0.11550167439385987,0.15973534313713933
meta/llama-3.3-70b-instruct-turbo,qwen/qwen1.5-110b-chat,1.0,0.023293664246913422,0.009304279656985881,0.03777116208678011
meta/llama-3.3-70b-instruct-turbo,qwen/qwen1.5-14b,1.0,0.10415174166951448,0.0864319663728047,0.12345241969888919
meta/llama-3.3-70b-instruct-turbo,qwen/qwen1.5-32b,1.0,0.046211690939160846,0.03206879722359746,0.06092758806272141
meta/llama-3.3-70b-instruct-turbo,qwen/qwen1.5-72b,0.994,0.017032154685303558,0.003339649851261789,0.03242901088081092
meta/llama-3.3-70b-instruct-turbo,qwen/qwen1.5-7b,1.0,0.16473610174287281,0.14552064947618445,0.18518868074706352
meta/llama-3.3-70b-instruct-turbo,qwen/qwen2-72b-instruct,0.0,-0.03265287639176971,-0.04661570708761994,-0.020911948252287992
meta/llama-3.3-70b-instruct-turbo,qwen/qwen2.5-72b-instruct-turbo,0.0,-0.042848851177436316,-0.057588959435777236,-0.028812895881269826
meta/llama-3.3-70b-instruct-turbo,qwen/qwen2.5-7b-instruct-turbo,1.0,0.06191513034389799,0.04711681192309151,0.07960970373695118
meta/llama-3.3-70b-instruct-turbo,snowflake/snowflake-arctic-instruct,1.0,0.11402096911489167,0.09248998935486186,0.13441353267860076
microsoft/phi-2,microsoft/phi-3-medium-4k-instruct,0.0,-0.19011937104140547,-0.209218326175281,-0.1691003076078944
microsoft/phi-2,microsoft/phi-3-small-8k-instruct,0.0,-0.1722622659877614,-0.1935293578633534,-0.1500878075462072
microsoft/phi-2,mistralai/mistral-7b-instruct-v0.3,0.054,-0.014660320449849945,-0.03148952568386606,0.004346580689651751
microsoft/phi-2,mistralai/mistral-7b-v0.1,0.972,0.018219611497806917,-0.0002381509168048019,0.036293316881987
microsoft/phi-2,mistralai/mixtral-8x22b,0.0,-0.1940493487117603,-0.21321168601067614,-0.1725120172526615
microsoft/phi-2,mistralai/mixtral-8x7b-32kseqlen,0.0,-0.1330835192590259,-0.1516631100874443,-0.11433156523511422
microsoft/phi-2,mistralai/open-mistral-nemo-2407,0.0,-0.06924739278232267,-0.0924058080226182,-0.047912856787200545
microsoft/phi-2,qwen/qwen1.5-110b-chat,0.0,-0.18316372771500403,-0.2064992706147731,-0.1580451516480385
microsoft/phi-2,qwen/qwen1.5-14b,0.0,-0.10230565029240297,-0.1196141040233491,-0.08574296512755991
microsoft/phi-2,qwen/qwen1.5-32b,0.0,-0.16024570102275665,-0.17692326114073928,-0.14129855966246394
microsoft/phi-2,qwen/qwen1.5-72b,0.0,-0.18942523727661387,-0.2092204645757938,-0.16874615466145923
microsoft/phi-2,qwen/qwen1.5-7b,0.0,-0.041721290219044624,-0.0555840613967523,-0.026582932673410112
microsoft/phi-2,qwen/qwen2-72b-instruct,0.0,-0.23911026835368715,-0.262026118783324,-0.21461453174877543
microsoft/phi-2,qwen/qwen2.5-72b-instruct-turbo,0.0,-0.24930624313935376,-0.2730917276610123,-0.2234986301617969
microsoft/phi-2,qwen/qwen2.5-7b-instruct-turbo,0.0,-0.14454226161801947,-0.1651176284007855,-0.12440766719341058
microsoft/phi-2,snowflake/snowflake-arctic-instruct,0.0,-0.0924364228470258,-0.10752118563714577,-0.07640833414504075
microsoft/phi-3-medium-4k-instruct,microsoft/phi-3-small-8k-instruct,0.996,0.017857105053644087,0.006348753254664947,0.02874464329278749
microsoft/phi-3-medium-4k-instruct,mistralai/mistral-7b-instruct-v0.3,1.0,0.17545905059155553,0.15919915476832294,0.1937056213526666
microsoft/phi-3-medium-4k-instruct,mistralai/mistral-7b-v0.1,1.0,0.2083389825392124,0.18919322259020707,0.22728588122628451
microsoft/phi-3-medium-4k-instruct,mistralai/mixtral-8x22b,0.246,-0.003929977670354828,-0.01548782737628985,0.008478015988076282
microsoft/phi-3-medium-4k-instruct,mistralai/mixtral-8x7b-32kseqlen,1.0,0.05703585178237957,0.04137180586429867,0.07343893526135213
microsoft/phi-3-medium-4k-instruct,mistralai/open-mistral-nemo-2407,1.0,0.12087197825908279,0.10046963883651394,0.14213158202740073
microsoft/phi-3-medium-4k-instruct,qwen/qwen1.5-110b-chat,0.838,0.00695564332640144,-0.007402676664676705,0.020280467702881166
microsoft/phi-3-medium-4k-instruct,qwen/qwen1.5-14b,1.0,0.0878137207490025,0.07145543382460645,0.10308153679919821
microsoft/phi-3-medium-4k-instruct,qwen/qwen1.5-32b,1.0,0.029873670018648858,0.018115529317621195,0.040961263596682305
microsoft/phi-3-medium-4k-instruct,qwen/qwen1.5-72b,0.53,0.0006941337647915753,-0.01169686218561605,0.014083080745986722
microsoft/phi-3-medium-4k-instruct,qwen/qwen1.5-7b,1.0,0.14839808082236083,0.13192318730906696,0.1667674038420952
microsoft/phi-3-medium-4k-instruct,qwen/qwen2-72b-instruct,0.0,-0.0489908973122817,-0.06223296680532497,-0.035217717115699675
microsoft/phi-3-medium-4k-instruct,qwen/qwen2.5-72b-instruct-turbo,0.0,-0.059186872097948304,-0.07455916915516025,-0.044127864387430334
microsoft/phi-3-medium-4k-instruct,qwen/qwen2.5-7b-instruct-turbo,1.0,0.045577109423386004,0.031983674767228173,0.0605443115467898
microsoft/phi-3-medium-4k-instruct,snowflake/snowflake-arctic-instruct,1.0,0.09768294819437968,0.08061949078162929,0.11713001042438496
microsoft/phi-3-small-8k-instruct,mistralai/mistral-7b-instruct-v0.3,1.0,0.15760194553791143,0.1394800713633461,0.17817318882564948
microsoft/phi-3-small-8k-instruct,mistralai/mistral-7b-v0.1,1.0,0.1904818774855683,0.16999013369020166,0.21159767347528394
microsoft/phi-3-small-8k-instruct,mistralai/mixtral-8x22b,0.0,-0.021787082723998916,-0.03306853508411909,-0.010239623000603512
microsoft/phi-3-small-8k-instruct,mistralai/mixtral-8x7b-32kseqlen,1.0,0.039178746728735475,0.024548579191204598,0.05445034202754191
microsoft/phi-3-small-8k-instruct,mistralai/open-mistral-nemo-2407,1.0,0.10301487320543871,0.08234998860349048,0.1245340962429765
microsoft/phi-3-small-8k-instruct,qwen/qwen1.5-110b-chat,0.064,-0.010901461727242647,-0.024225932228032994,0.0034833704721300407
microsoft/phi-3-small-8k-instruct,qwen/qwen1.5-14b,1.0,0.06995661569535841,0.05153342403546757,0.08745810776971537
microsoft/phi-3-small-8k-instruct,qwen/qwen1.5-32b,0.956,0.012016564965004773,-0.0016695611033220722,0.026595574992837132
microsoft/phi-3-small-8k-instruct,qwen/qwen1.5-72b,0.006,-0.01716297128885251,-0.031191800270930062,-0.0050686374210695394
microsoft/phi-3-small-8k-instruct,qwen/qwen1.5-7b,1.0,0.13054097576871676,0.11138863989399765,0.1506797053728605
microsoft/phi-3-small-8k-instruct,qwen/qwen2-72b-instruct,0.0,-0.06684800236592578,-0.08062527668170277,-0.05321347386187034
microsoft/phi-3-small-8k-instruct,qwen/qwen2.5-72b-instruct-turbo,0.0,-0.07704397715159239,-0.09274796591000928,-0.061405556369412376
microsoft/phi-3-small-8k-instruct,qwen/qwen2.5-7b-instruct-turbo,1.0,0.02772000436974192,0.013752687036342779,0.04500704632282927
microsoft/phi-3-small-8k-instruct,snowflake/snowflake-arctic-instruct,1.0,0.0798258431407356,0.060506419769004366,0.10052641572769845
mistralai/mistral-7b-instruct-v0.3,mistralai/mistral-7b-v0.1,1.0,0.03287993194765686,0.020794883715643805,0.0458817072206334
