model_a,model_b,subject_id,aggregate_accuracy_difference,subject_accuracy_difference,practical_effect_threshold
meta/llama-2-13b,mistralai/mistral-7b-instruct-v0.3,us_foreign_policy,-0.04497017626084199,0.039999999999999925,0.01
meta/llama-2-13b,mistralai/mistral-7b-v0.1,abstract_algebra,-0.011596462141600261,0.020000000000000018,0.01
meta/llama-2-13b,mistralai/mistral-7b-v0.1,anatomy,-0.011596462141600261,0.029629629629629617,0.01
meta/llama-2-13b,mistralai/mistral-7b-v0.1,college_chemistry,-0.011596462141600261,0.020000000000000018,0.01
meta/llama-2-13b,mistralai/mistral-7b-v0.1,college_mathematics,-0.011596462141600261,0.02999999999999997,0.01
meta/llama-2-13b,mistralai/mistral-7b-v0.1,college_medicine,-0.011596462141600261,0.011560693641618491,0.01
meta/llama-2-13b,mistralai/mistral-7b-v0.1,formal_logic,-0.011596462141600261,0.015873015873015872,0.01
meta/llama-2-13b,mistralai/mistral-7b-v0.1,global_facts,-0.011596462141600261,0.09000000000000002,0.01
meta/llama-2-13b,mistralai/mistral-7b-v0.1,high_school_biology,-0.011596462141600261,0.16774193548387095,0.01
meta/llama-2-13b,mistralai/mistral-7b-v0.1,high_school_chemistry,-0.011596462141600261,0.0394088669950739,0.01
meta/llama-2-13b,mistralai/mistral-7b-v0.1,high_school_geography,-0.011596462141600261,0.010101010101010166,0.01
meta/llama-2-13b,mistralai/mistral-7b-v0.1,high_school_statistics,-0.011596462141600261,0.02777777777777779,0.01
meta/llama-2-13b,mistralai/mistral-7b-v0.1,human_aging,-0.011596462141600261,0.04484304932735428,0.01
meta/llama-2-13b,mistralai/mistral-7b-v0.1,jurisprudence,-0.011596462141600261,0.03703703703703709,0.01
meta/llama-2-13b,mistralai/mistral-7b-v0.1,management,-0.011596462141600261,0.029126213592232997,0.01
meta/llama-2-13b,mistralai/mistral-7b-v0.1,miscellaneous,-0.011596462141600261,0.028097062579821253,0.01
meta/llama-2-13b,mistralai/mistral-7b-v0.1,moral_scenarios,-0.011596462141600261,0.07709497206703914,0.01
meta/llama-2-13b,mistralai/mistral-7b-v0.1,philosophy,-0.011596462141600261,0.041800643086816636,0.01
meta/llama-2-13b,mistralai/mistral-7b-v0.1,prehistory,-0.011596462141600261,0.012345679012345734,0.01
meta/llama-2-13b,mistralai/mistral-7b-v0.1,us_foreign_policy,-0.011596462141600261,0.039999999999999925,0.01
meta/llama-2-13b,mistralai/mistral-7b-v0.1,virology,-0.011596462141600261,0.03614457831325302,0.01
meta/llama-2-13b,mistralai/open-mistral-nemo-2407,business_ethics,-0.09913977074537172,0.06000000000000005,0.01
meta/llama-2-13b,mistralai/open-mistral-nemo-2407,moral_scenarios,-0.09913977074537172,0.025698324022346397,0.01
meta/llama-2-13b,mistralai/open-mistral-nemo-2407,sociology,-0.09913977074537172,0.03482587064676612,0.01
meta/llama-2-13b,qwen/qwen1.5-14b,moral_scenarios,-0.13228319038837444,0.03910614525139666,0.01
meta/llama-2-13b,qwen/qwen1.5-14b,virology,-0.13228319038837444,0.01807228915662651,0.01
meta/llama-2-13b,qwen/qwen1.5-7b,moral_scenarios,-0.07162288319303367,0.03463687150837991,0.01
meta/llama-2-13b,snowflake/snowflake-arctic-instruct,moral_scenarios,-0.12241490035024982,0.1262569832402235,0.01
meta/llama-2-70b,meta/llama-3-70b,public_relations,-0.0979027122960564,0.018181818181818188,0.01
meta/llama-2-70b,meta/llama-3-8b,abstract_algebra,0.0278259017866338,-0.020000000000000018,0.01
meta/llama-2-70b,meta/llama-3-8b,anatomy,0.0278259017866338,-0.0888888888888889,0.01
meta/llama-2-70b,meta/llama-3-8b,clinical_knowledge,0.0278259017866338,-0.0339622641509435,0.01
meta/llama-2-70b,meta/llama-3-8b,college_physics,0.0278259017866338,-0.08823529411764708,0.01
meta/llama-2-70b,meta/llama-3-8b,computer_security,0.0278259017866338,-0.030000000000000027,0.01
meta/llama-2-70b,meta/llama-3-8b,econometrics,0.0278259017866338,-0.08771929824561409,0.01
meta/llama-2-70b,meta/llama-3-8b,electrical_engineering,0.0278259017866338,-0.03448275862068961,0.01
meta/llama-2-70b,meta/llama-3-8b,high_school_chemistry,0.0278259017866338,-0.03448275862068961,0.01
meta/llama-2-70b,meta/llama-3-8b,high_school_mathematics,0.0278259017866338,-0.055555555555555525,0.01
meta/llama-2-70b,meta/llama-3-8b,machine_learning,0.0278259017866338,-0.05357142857142855,0.01
meta/llama-2-70b,meta/llama-3-8b,management,0.0278259017866338,-0.029126213592232997,0.01
meta/llama-2-70b,meta/llama-3-8b,medical_genetics,0.0278259017866338,-0.10999999999999999,0.01
meta/llama-2-70b,meta/llama-3-8b,virology,0.0278259017866338,-0.03614457831325302,0.01
meta/llama-2-70b,meta/llama-3.1-70b-instruct-turbo,business_ethics,-0.10557280637015565,0.010000000000000009,0.01
meta/llama-2-70b,meta/llama-3.1-70b-instruct-turbo,public_relations,-0.10557280637015565,0.036363636363636376,0.01
meta/llama-2-70b,meta/llama-3.1-8b-instruct-turbo,high_school_chemistry,0.1348316774635736,-0.039408866995073843,0.01
meta/llama-2-70b,meta/llama-3.2-11b-vision-instruct-turbo,college_medicine,0.13038087522528452,-0.017341040462427793,0.01
meta/llama-2-70b,meta/llama-3.2-11b-vision-instruct-turbo,elementary_mathematics,0.13038087522528452,-0.037037037037037035,0.01
meta/llama-2-70b,meta/llama-3.2-11b-vision-instruct-turbo,high_school_chemistry,0.13038087522528452,-0.039408866995073843,0.01
meta/llama-2-70b,meta/llama-3.2-90b-vision-instruct-turbo,public_relations,-0.10719679393268033,0.027272727272727337,0.01
meta/llama-2-70b,meta/llama-3.3-70b-instruct-turbo,high_school_us_history,-0.09514005483798316,0.02450980392156865,0.01
meta/llama-2-70b,meta/llama-3.3-70b-instruct-turbo,public_relations,-0.09514005483798316,0.018181818181818188,0.01
meta/llama-2-70b,microsoft/phi-2,college_mathematics,0.11121330913470318,-0.010000000000000009,0.01
meta/llama-2-70b,microsoft/phi-2,college_physics,0.11121330913470318,-0.019607843137254888,0.01
meta/llama-2-70b,microsoft/phi-2,elementary_mathematics,0.11121330913470318,-0.042328042328042326,0.01
meta/llama-2-70b,microsoft/phi-3-medium-4k-instruct,high_school_us_history,-0.0790548614792641,0.019607843137254943,0.01
meta/llama-2-70b,microsoft/phi-3-medium-4k-instruct,human_aging,-0.0790548614792641,0.013452914798206206,0.01
meta/llama-2-70b,microsoft/phi-3-small-8k-instruct,high_school_computer_science,-0.06131485323828145,0.010000000000000009,0.01
meta/llama-2-70b,microsoft/phi-3-small-8k-instruct,high_school_us_history,-0.06131485323828145,0.02450980392156865,0.01
meta/llama-2-70b,microsoft/phi-3-small-8k-instruct,high_school_world_history,-0.06131485323828145,0.03375527426160341,0.01
meta/llama-2-70b,microsoft/phi-3-small-8k-instruct,human_sexuality,-0.06131485323828145,0.022900763358778553,0.01
meta/llama-2-70b,microsoft/phi-3-small-8k-instruct,international_law,-0.06131485323828145,0.016528925619834656,0.01
meta/llama-2-70b,microsoft/phi-3-small-8k-instruct,public_relations,-0.06131485323828145,0.018181818181818188,0.01
meta/llama-2-70b,microsoft/phi-3-small-8k-instruct,sociology,-0.06131485323828145,0.014925373134328401,0.01
meta/llama-2-70b,microsoft/phi-3-small-8k-instruct,world_religions,-0.06131485323828145,0.029239766081871288,0.01
meta/llama-2-70b,mistralai/mistral-7b-instruct-v0.3,medical_genetics,0.09633766926884368,-0.030000000000000027,0.01
meta/llama-2-70b,mistralai/mixtral-8x22b,high_school_us_history,-0.08273676146934661,0.019607843137254943,0.01
meta/llama-2-70b,mistralai/mixtral-8x22b,human_aging,-0.08273676146934661,0.013452914798206206,0.01
meta/llama-2-70b,mistralai/mixtral-8x7b-32kseqlen,business_ethics,-0.021790641020917434,0.010000000000000009,0.01
meta/llama-2-70b,mistralai/mixtral-8x7b-32kseqlen,high_school_computer_science,-0.021790641020917434,0.050000000000000044,0.01
meta/llama-2-70b,mistralai/mixtral-8x7b-32kseqlen,high_school_geography,-0.021790641020917434,0.025252525252525304,0.01
meta/llama-2-70b,mistralai/mixtral-8x7b-32kseqlen,high_school_macroeconomics,-0.021790641020917434,0.01538461538461533,0.01
meta/llama-2-70b,mistralai/mixtral-8x7b-32kseqlen,high_school_us_history,-0.021790641020917434,0.07352941176470595,0.01
meta/llama-2-70b,mistralai/mixtral-8x7b-32kseqlen,human_aging,-0.021790641020917434,0.022421524663677084,0.01
meta/llama-2-70b,mistralai/mixtral-8x7b-32kseqlen,logical_fallacies,-0.021790641020917434,0.024539877300613466,0.01
meta/llama-2-70b,mistralai/mixtral-8x7b-32kseqlen,public_relations,-0.021790641020917434,0.06363636363636371,0.01
meta/llama-2-70b,mistralai/mixtral-8x7b-32kseqlen,sociology,-0.021790641020917434,0.02985074626865669,0.01
meta/llama-2-70b,mistralai/mixtral-8x7b-32kseqlen,virology,-0.021790641020917434,0.024096385542168752,0.01
meta/llama-2-70b,mistralai/open-mistral-nemo-2407,clinical_knowledge,0.04216807478431395,-0.018867924528301883,0.01
meta/llama-2-70b,mistralai/open-mistral-nemo-2407,college_medicine,0.04216807478431395,-0.028901734104046284,0.01
meta/llama-2-70b,mistralai/open-mistral-nemo-2407,computer_security,0.04216807478431395,-0.040000000000000036,0.01
meta/llama-2-70b,mistralai/open-mistral-nemo-2407,econometrics,0.04216807478431395,-0.13157894736842102,0.01
meta/llama-2-70b,mistralai/open-mistral-nemo-2407,elementary_mathematics,0.04216807478431395,-0.01851851851851849,0.01
meta/llama-2-70b,mistralai/open-mistral-nemo-2407,medical_genetics,0.04216807478431395,-0.06000000000000005,0.01
meta/llama-2-70b,mistralai/open-mistral-nemo-2407,professional_medicine,0.04216807478431395,-0.011029411764705843,0.01
meta/llama-2-70b,mistralai/open-mistral-nemo-2407,virology,0.04216807478431395,-0.030120481927710774,0.01
meta/llama-2-70b,qwen/qwen1.5-110b-chat,high_school_us_history,-0.07237982041063307,0.019607843137254943,0.01
meta/llama-2-70b,qwen/qwen1.5-110b-chat,security_studies,-0.07237982041063307,0.061224489795918324,0.01
meta/llama-2-70b,qwen/qwen1.5-110b-chat,sociology,-0.07237982041063307,0.03482587064676623,0.01
meta/llama-2-70b,qwen/qwen1.5-110b-chat,us_foreign_policy,-0.07237982041063307,0.050000000000000044,0.01
meta/llama-2-70b,qwen/qwen1.5-32b,college_chemistry,-0.0488658083091279,0.020000000000000018,0.01
meta/llama-2-70b,qwen/qwen1.5-32b,high_school_us_history,-0.0488658083091279,0.02941176470588236,0.01
meta/llama-2-70b,qwen/qwen1.5-32b,high_school_world_history,-0.0488658083091279,0.012658227848101222,0.01
meta/llama-2-70b,qwen/qwen1.5-32b,public_relations,-0.0488658083091279,0.08181818181818179,0.01
meta/llama-2-70b,qwen/qwen1.5-32b,sociology,-0.0488658083091279,0.01990049751243783,0.01
meta/llama-2-70b,qwen/qwen1.5-32b,us_foreign_policy,-0.0488658083091279,0.010000000000000009,0.01
meta/llama-2-70b,qwen/qwen1.5-72b,college_chemistry,-0.07845414499769854,0.020000000000000018,0.01
meta/llama-2-70b,qwen/qwen1.5-7b,abstract_algebra,0.069684962336652,-0.08000000000000002,0.01
meta/llama-2-70b,qwen/qwen1.5-7b,college_physics,0.069684962336652,-0.10784313725490197,0.01
meta/llama-2-70b,qwen/qwen1.5-7b,econometrics,0.069684962336652,-0.017543859649122806,0.01
meta/llama-2-70b,qwen/qwen1.5-7b,elementary_mathematics,0.069684962336652,-0.07936507936507936,0.01
meta/llama-2-70b,qwen/qwen1.5-7b,high_school_chemistry,0.069684962336652,-0.03448275862068961,0.01
meta/llama-2-70b,qwen/qwen2.5-7b-instruct-turbo,college_biology,-0.03324508903177392,0.04166666666666663,0.01
meta/llama-2-70b,qwen/qwen2.5-7b-instruct-turbo,college_chemistry,-0.03324508903177392,0.010000000000000009,0.01
meta/llama-2-70b,qwen/qwen2.5-7b-instruct-turbo,global_facts,-0.03324508903177392,0.04999999999999999,0.01
meta/llama-2-70b,qwen/qwen2.5-7b-instruct-turbo,high_school_geography,-0.03324508903177392,0.030303030303030276,0.01
meta/llama-2-70b,qwen/qwen2.5-7b-instruct-turbo,high_school_government_and_politics,-0.03324508903177392,0.020725388601036232,0.01
meta/llama-2-70b,qwen/qwen2.5-7b-instruct-turbo,high_school_us_history,-0.03324508903177392,0.06372549019607843,0.01
meta/llama-2-70b,qwen/qwen2.5-7b-instruct-turbo,human_aging,-0.03324508903177392,0.049327354260089606,0.01
meta/llama-2-70b,qwen/qwen2.5-7b-instruct-turbo,human_sexuality,-0.03324508903177392,0.04580152671755722,0.01
meta/llama-2-70b,qwen/qwen2.5-7b-instruct-turbo,jurisprudence,-0.03324508903177392,0.02777777777777779,0.01
meta/llama-2-70b,qwen/qwen2.5-7b-instruct-turbo,logical_fallacies,-0.03324508903177392,0.018404907975460127,0.01
meta/llama-2-70b,qwen/qwen2.5-7b-instruct-turbo,moral_disputes,-0.03324508903177392,0.01734104046242768,0.01
meta/llama-2-70b,qwen/qwen2.5-7b-instruct-turbo,philosophy,-0.03324508903177392,0.045016077170418,0.01
meta/llama-2-70b,qwen/qwen2.5-7b-instruct-turbo,professional_law,-0.03324508903177392,0.03715775749674055,0.01
meta/llama-2-70b,qwen/qwen2.5-7b-instruct-turbo,public_relations,-0.03324508903177392,0.036363636363636376,0.01
meta/llama-2-70b,qwen/qwen2.5-7b-instruct-turbo,security_studies,-0.03324508903177392,0.11428571428571432,0.01
meta/llama-2-70b,qwen/qwen2.5-7b-instruct-turbo,sociology,-0.03324508903177392,0.03980099502487566,0.01
meta/llama-2-70b,qwen/qwen2.5-7b-instruct-turbo,us_foreign_policy,-0.03324508903177392,0.06000000000000005,0.01
meta/llama-2-70b,qwen/qwen2.5-7b-instruct-turbo,world_religions,-0.03324508903177392,0.023391812865497075,0.01
meta/llama-2-70b,snowflake/snowflake-arctic-instruct,abstract_algebra,0.01889294517943585,-0.03999999999999998,0.01
meta/llama-2-70b,snowflake/snowflake-arctic-instruct,anatomy,0.01889294517943585,-0.04444444444444451,0.01
meta/llama-2-70b,snowflake/snowflake-arctic-instruct,clinical_knowledge,0.01889294517943585,-0.06415094339622651,0.01
meta/llama-2-70b,snowflake/snowflake-arctic-instruct,college_medicine,0.01889294517943585,-0.046242774566474076,0.01
meta/llama-2-70b,snowflake/snowflake-arctic-instruct,college_physics,0.01889294517943585,-0.0980392156862745,0.01
meta/llama-2-70b,snowflake/snowflake-arctic-instruct,computer_security,0.01889294517943585,-0.06999999999999995,0.01
meta/llama-2-70b,snowflake/snowflake-arctic-instruct,econometrics,0.01889294517943585,-0.07017543859649122,0.01
meta/llama-2-70b,snowflake/snowflake-arctic-instruct,electrical_engineering,0.01889294517943585,-0.027586206896551668,0.01
meta/llama-2-70b,snowflake/snowflake-arctic-instruct,elementary_mathematics,0.01889294517943585,-0.060846560846560815,0.01
meta/llama-2-70b,snowflake/snowflake-arctic-instruct,high_school_chemistry,0.01889294517943585,-0.0788177339901478,0.01
meta/llama-2-70b,snowflake/snowflake-arctic-instruct,marketing,0.01889294517943585,-0.012820512820512886,0.01
meta/llama-2-70b,snowflake/snowflake-arctic-instruct,medical_genetics,0.01889294517943585,-0.040000000000000036,0.01
meta/llama-2-70b,snowflake/snowflake-arctic-instruct,miscellaneous,0.01889294517943585,-0.017879948914431676,0.01
meta/llama-2-7b,meta/llama-3.1-8b-instruct-turbo,abstract_algebra,-0.1025220995652561,0.02999999999999997,0.01
meta/llama-2-7b,meta/llama-3.1-8b-instruct-turbo,global_facts,-0.1025220995652561,0.02999999999999997,0.01
meta/llama-2-7b,meta/llama-3.1-8b-instruct-turbo,high_school_biology,-0.1025220995652561,0.08709677419354833,0.01
meta/llama-2-7b,meta/llama-3.1-8b-instruct-turbo,high_school_european_history,-0.1025220995652561,0.19393939393939397,0.01
meta/llama-2-7b,meta/llama-3.1-8b-instruct-turbo,high_school_us_history,-0.1025220995652561,0.11764705882352944,0.01
meta/llama-2-7b,meta/llama-3.1-8b-instruct-turbo,high_school_world_history,-0.1025220995652561,0.14767932489451474,0.01
meta/llama-2-7b,meta/llama-3.1-8b-instruct-turbo,machine_learning,-0.1025220995652561,0.01785714285714285,0.01
meta/llama-2-7b,meta/llama-3.1-8b-instruct-turbo,professional_accounting,-0.1025220995652561,0.04255319148936171,0.01
meta/llama-2-7b,meta/llama-3.1-8b-instruct-turbo,professional_law,-0.1025220995652561,0.06714471968709257,0.01
meta/llama-2-7b,meta/llama-3.1-8b-instruct-turbo,professional_medicine,-0.1025220995652561,0.05882352941176472,0.01
meta/llama-2-7b,meta/llama-3.2-11b-vision-instruct-turbo,global_facts,-0.10697290180354518,0.03999999999999998,0.01
meta/llama-2-7b,meta/llama-3.2-11b-vision-instruct-turbo,high_school_biology,-0.10697290180354518,0.02258064516129027,0.01
meta/llama-2-7b,meta/llama-3.2-11b-vision-instruct-turbo,high_school_european_history,-0.10697290180354518,0.17575757575757578,0.01
meta/llama-2-7b,meta/llama-3.2-11b-vision-instruct-turbo,high_school_mathematics,-0.10697290180354518,0.0222222222222222,0.01
meta/llama-2-7b,meta/llama-3.2-11b-vision-instruct-turbo,high_school_us_history,-0.10697290180354518,0.1519607843137255,0.01
meta/llama-2-7b,meta/llama-3.2-11b-vision-instruct-turbo,high_school_world_history,-0.10697290180354518,0.16033755274261607,0.01
meta/llama-2-7b,meta/llama-3.2-11b-vision-instruct-turbo,machine_learning,-0.10697290180354518,0.0267857142857143,0.01
meta/llama-2-7b,meta/llama-3.2-11b-vision-instruct-turbo,professional_accounting,-0.10697290180354518,0.03191489361702127,0.01
meta/llama-2-7b,meta/llama-3.2-11b-vision-instruct-turbo,professional_law,-0.10697290180354518,0.06844850065189051,0.01
meta/llama-2-7b,meta/llama-3.2-11b-vision-instruct-turbo,professional_medicine,-0.10697290180354518,0.05147058823529416,0.01
meta/llama-2-7b,meta/llama-3.2-11b-vision-instruct-turbo,world_religions,-0.10697290180354518,0.01754385964912275,0.01
meta/llama-2-7b,microsoft/phi-2,anatomy,-0.12614046789412653,0.01481481481481478,0.01
meta/llama-2-7b,microsoft/phi-2,professional_medicine,-0.12614046789412653,0.04411764705882354,0.01
meta/llama-2-7b,microsoft/phi-2,world_religions,-0.12614046789412653,0.011695906432748537,0.01
meta/llama-2-7b,mistralai/mistral-7b-instruct-v0.3,abstract_algebra,-0.14101610775998602,0.019999999999999962,0.01
meta/llama-2-7b,mistralai/mistral-7b-instruct-v0.3,high_school_mathematics,-0.14101610775998602,0.014814814814814836,0.01
meta/llama-2-7b,mistralai/mistral-7b-instruct-v0.3,high_school_physics,-0.14101610775998602,0.03973509933774838,0.01
meta/llama-2-7b,mistralai/mistral-7b-v0.1,abstract_algebra,-0.1076423936407443,0.03999999999999998,0.01
meta/llama-2-7b,mistralai/mistral-7b-v0.1,college_mathematics,-0.1076423936407443,0.020000000000000018,0.01
meta/llama-2-7b,mistralai/mistral-7b-v0.1,high_school_mathematics,-0.1076423936407443,0.033333333333333326,0.01
meta/llama-3-70b,meta/llama-3.1-405b-instruct-turbo,business_ethics,-0.051952077056736434,0.019999999999999907,0.01
meta/llama-3-70b,meta/llama-3.1-405b-instruct-turbo,college_medicine,-0.051952077056736434,0.017341040462427793,0.01
meta/llama-3-70b,meta/llama-3.1-405b-instruct-turbo,computer_security,-0.051952077056736434,0.039999999999999925,0.01
meta/llama-3-70b,meta/llama-3.1-405b-instruct-turbo,high_school_us_history,-0.051952077056736434,0.02450980392156854,0.01
meta/llama-3-70b,meta/llama-3.1-405b-instruct-turbo,human_sexuality,-0.051952077056736434,0.022900763358778664,0.01
meta/llama-3-70b,meta/llama-3.1-405b-instruct-turbo,management,-0.051952077056736434,0.01941747572815533,0.01
meta/llama-3-70b,meta/llama-3.1-405b-instruct-turbo,virology,-0.051952077056736434,0.01807228915662651,0.01
meta/llama-3-70b,microsoft/phi-3-medium-4k-instruct,abstract_algebra,0.0188478508167923,-0.07,0.01
meta/llama-3-70b,microsoft/phi-3-medium-4k-instruct,elementary_mathematics,0.0188478508167923,-0.07671957671957663,0.01
meta/llama-3-70b,microsoft/phi-3-medium-4k-instruct,global_facts,0.0188478508167923,-0.010000000000000009,0.01
meta/llama-3-70b,microsoft/phi-3-medium-4k-instruct,high_school_european_history,0.0188478508167923,-0.0121212121212122,0.01
meta/llama-3-70b,microsoft/phi-3-medium-4k-instruct,high_school_mathematics,0.0188478508167923,-0.011111111111111072,0.01
meta/llama-3-70b,microsoft/phi-3-medium-4k-instruct,high_school_microeconomics,0.0188478508167923,-0.021008403361344574,0.01
meta/llama-3-70b,microsoft/phi-3-medium-4k-instruct,high_school_physics,0.0188478508167923,-0.039735099337748436,0.01
meta/llama-3-70b,microsoft/phi-3-medium-4k-instruct,international_law,0.0188478508167923,-0.03305785123966942,0.01
meta/llama-3-70b,microsoft/phi-3-medium-4k-instruct,jurisprudence,0.0188478508167923,-0.01851851851851849,0.01
meta/llama-3-70b,microsoft/phi-3-medium-4k-instruct,medical_genetics,0.0188478508167923,-0.020000000000000018,0.01
meta/llama-3-70b,microsoft/phi-3-medium-4k-instruct,moral_scenarios,0.0188478508167923,-0.04134078212290504,0.01
meta/llama-3-70b,microsoft/phi-3-medium-4k-instruct,professional_accounting,0.0188478508167923,-0.010638297872340385,0.01
meta/llama-3-70b,microsoft/phi-3-medium-4k-instruct,professional_law,0.0188478508167923,-0.012385919165580184,0.01
meta/llama-3-70b,microsoft/phi-3-medium-4k-instruct,public_relations,0.0188478508167923,-0.027272727272727226,0.01
meta/llama-3-70b,microsoft/phi-3-medium-4k-instruct,us_foreign_policy,0.0188478508167923,-0.010000000000000009,0.01
meta/llama-3-70b,microsoft/phi-3-small-8k-instruct,abstract_algebra,0.03658785905777495,-0.010000000000000009,0.01
meta/llama-3-70b,microsoft/phi-3-small-8k-instruct,college_physics,0.03658785905777495,-0.02941176470588236,0.01
meta/llama-3-70b,microsoft/phi-3-small-8k-instruct,global_facts,0.03658785905777495,-0.030000000000000027,0.01
meta/llama-3-70b,microsoft/phi-3-small-8k-instruct,high_school_biology,0.03658785905777495,-0.019354838709677358,0.01
meta/llama-3-70b,microsoft/phi-3-small-8k-instruct,high_school_microeconomics,0.03658785905777495,-0.012605042016806789,0.01
meta/llama-3-70b,microsoft/phi-3-small-8k-instruct,moral_scenarios,0.03658785905777495,-0.11284916201117323,0.01
meta/llama-3-70b,microsoft/phi-3-small-8k-instruct,us_foreign_policy,0.03658785905777495,-0.010000000000000009,0.01
meta/llama-3-70b,mistralai/mixtral-8x22b,abstract_algebra,0.015165950826709795,-0.04999999999999999,0.01
meta/llama-3-70b,mistralai/mixtral-8x22b,college_physics,0.015165950826709795,-0.039215686274509776,0.01
meta/llama-3-70b,mistralai/mixtral-8x22b,global_facts,0.015165950826709795,-0.07000000000000006,0.01
meta/llama-3-70b,mistralai/mixtral-8x22b,international_law,0.015165950826709795,-0.016528925619834767,0.01
meta/llama-3-70b,mistralai/mixtral-8x22b,logical_fallacies,0.015165950826709795,-0.012269938650306789,0.01
meta/llama-3-70b,mistralai/mixtral-8x22b,moral_scenarios,0.015165950826709795,-0.04804469273743017,0.01
meta/llama-3-70b,mistralai/mixtral-8x22b,public_relations,0.015165950826709795,-0.027272727272727226,0.01
meta/llama-3-70b,mistralai/mixtral-8x22b,security_studies,0.015165950826709795,-0.032653061224489854,0.01
meta/llama-3-70b,mistralai/mixtral-8x22b,us_foreign_policy,0.015165950826709795,-0.010000000000000009,0.01
meta/llama-3-70b,qwen/qwen1.5-110b-chat,abstract_algebra,0.025522891885423338,-0.13999999999999996,0.01
meta/llama-3-70b,qwen/qwen1.5-110b-chat,college_chemistry,0.025522891885423338,-0.05999999999999994,0.01
meta/llama-3-70b,qwen/qwen1.5-110b-chat,elementary_mathematics,0.025522891885423338,-0.03703703703703698,0.01
meta/llama-3-70b,qwen/qwen1.5-110b-chat,global_facts,0.025522891885423338,-0.020000000000000018,0.01
meta/llama-3-70b,qwen/qwen1.5-110b-chat,high_school_european_history,0.025522891885423338,-0.0121212121212122,0.01
meta/llama-3-70b,qwen/qwen1.5-110b-chat,miscellaneous,0.025522891885423338,-0.016602809706257937,0.01
meta/llama-3-70b,qwen/qwen1.5-110b-chat,moral_scenarios,0.025522891885423338,-0.18547486033519556,0.01
meta/llama-3-70b,qwen/qwen1.5-110b-chat,public_relations,0.025522891885423338,-0.045454545454545414,0.01
meta/llama-3-70b,qwen/qwen1.5-32b,elementary_mathematics,0.049036903986928504,-0.05291005291005291,0.01
meta/llama-3-70b,qwen/qwen1.5-72b,abstract_algebra,0.019448567298357866,-0.010000000000000009,0.01
meta/llama-3-70b,qwen/qwen1.5-72b,college_physics,0.019448567298357866,-0.02941176470588236,0.01
meta/llama-3-70b,qwen/qwen1.5-72b,electrical_engineering,0.019448567298357866,-0.01379310344827589,0.01
meta/llama-3-70b,qwen/qwen1.5-72b,elementary_mathematics,0.019448567298357866,-0.06349206349206349,0.01
meta/llama-3-70b,qwen/qwen1.5-72b,global_facts,0.019448567298357866,-0.07000000000000006,0.01
meta/llama-3-70b,qwen/qwen1.5-72b,high_school_government_and_politics,0.019448567298357866,-0.01036269430051806,0.01
meta/llama-3-70b,qwen/qwen1.5-72b,moral_scenarios,0.019448567298357866,-0.07150837988826819,0.01
meta/llama-3-70b,qwen/qwen1.5-72b,public_relations,0.019448567298357866,-0.027272727272727226,0.01
meta/llama-3-70b,qwen/qwen2-72b-instruct,business_ethics,-0.030137763988849153,0.010000000000000009,0.01
meta/llama-3-70b,qwen/qwen2-72b-instruct,college_biology,-0.030137763988849153,0.01388888888888884,0.01
meta/llama-3-70b,qwen/qwen2-72b-instruct,college_mathematics,-0.030137763988849153,0.040000000000000036,0.01
meta/llama-3-70b,qwen/qwen2-72b-instruct,virology,-0.030137763988849153,0.030120481927710885,0.01
meta/llama-3-70b,qwen/qwen2-72b-instruct,world_religions,-0.030137763988849153,0.05847953216374269,0.01
meta/llama-3-70b,qwen/qwen2.5-72b-instruct-turbo,high_school_geography,-0.04035666708948349,0.010101010101010166,0.01
meta/llama-3-70b,qwen/qwen2.5-72b-instruct-turbo,high_school_us_history,-0.04035666708948349,0.02450980392156854,0.01
meta/llama-3-70b,qwen/qwen2.5-72b-instruct-turbo,high_school_world_history,-0.04035666708948349,0.021097046413502185,0.01
meta/llama-3-70b,qwen/qwen2.5-72b-instruct-turbo,moral_disputes,-0.04035666708948349,0.011560693641618491,0.01
meta/llama-3-70b,qwen/qwen2.5-72b-instruct-turbo,philosophy,-0.04035666708948349,0.025723472668810254,0.01
meta/llama-3-70b,qwen/qwen2.5-7b-instruct-turbo,abstract_algebra,0.06465762326428248,-0.06,0.01
meta/llama-3-70b,qwen/qwen2.5-7b-instruct-turbo,elementary_mathematics,0.06465762326428248,-0.010582010582010581,0.01
meta/llama-3-70b,qwen/qwen2.5-7b-instruct-turbo,high_school_mathematics,0.06465762326428248,-0.033333333333333326,0.01
meta/llama-3-8b,meta/llama-3.1-70b-instruct-turbo,high_school_mathematics,-0.13339870815678945,0.011111111111111072,0.01
meta/llama-3-8b,meta/llama-3.1-70b-instruct-turbo,public_relations,-0.13339870815678945,0.027272727272727226,0.01
meta/llama-3-8b,meta/llama-3.1-8b-instruct-turbo,college_medicine,0.10700577567693981,-0.01734104046242768,0.01
meta/llama-3-8b,meta/llama-3.1-8b-instruct-turbo,high_school_macroeconomics,0.10700577567693981,-0.03589743589743599,0.01
meta/llama-3-8b,meta/llama-3.2-11b-vision-instruct-turbo,college_medicine,0.10255497343865072,-0.046242774566473965,0.01
meta/llama-3-8b,meta/llama-3.2-11b-vision-instruct-turbo,elementary_mathematics,0.10255497343865072,-0.031746031746031744,0.01
