subject_a,subject_b,k,jaccard,ties_included_at_boundary
econometrics,us_foreign_policy,1,0.0,True
econometrics,us_foreign_policy,3,0.0,True
econometrics,us_foreign_policy,5,0.1111111111111111,True
econometrics,us_foreign_policy,10,0.2857142857142857,True
econometrics,virology,1,1.0,True
econometrics,virology,3,0.25,True
econometrics,virology,5,0.2857142857142857,True
econometrics,virology,10,0.46153846153846156,True
econometrics,world_religions,1,0.0,True
econometrics,world_religions,3,0.25,True
econometrics,world_religions,5,0.2857142857142857,True
econometrics,world_religions,10,0.5833333333333334,True
electrical_engineering,elementary_mathematics,1,1.0,True
electrical_engineering,elementary_mathematics,3,1.0,True
electrical_engineering,elementary_mathematics,5,0.8,True
electrical_engineering,elementary_mathematics,10,0.5384615384615384,True
electrical_engineering,formal_logic,1,1.0,True
electrical_engineering,formal_logic,3,1.0,True
electrical_engineering,formal_logic,5,0.6,True
electrical_engineering,formal_logic,10,0.5384615384615384,True
electrical_engineering,global_facts,1,0.0,True
electrical_engineering,global_facts,3,0.6666666666666666,True
electrical_engineering,global_facts,5,0.5,True
electrical_engineering,global_facts,10,0.5833333333333334,True
electrical_engineering,high_school_biology,1,1.0,True
electrical_engineering,high_school_biology,3,0.2,True
electrical_engineering,high_school_biology,5,0.6666666666666666,True
electrical_engineering,high_school_biology,10,0.46153846153846156,True
electrical_engineering,high_school_chemistry,1,1.0,True
electrical_engineering,high_school_chemistry,3,1.0,True
electrical_engineering,high_school_chemistry,5,1.0,True
electrical_engineering,high_school_chemistry,10,0.5384615384615384,True
electrical_engineering,high_school_computer_science,1,0.0,True
electrical_engineering,high_school_computer_science,3,1.0,True
electrical_engineering,high_school_computer_science,5,0.5,True
electrical_engineering,high_school_computer_science,10,0.5384615384615384,True
electrical_engineering,high_school_european_history,1,0.0,True
electrical_engineering,high_school_european_history,3,0.4,True
electrical_engineering,high_school_european_history,5,0.3333333333333333,True
electrical_engineering,high_school_european_history,10,0.42857142857142855,True
electrical_engineering,high_school_geography,1,0.0,True
electrical_engineering,high_school_geography,3,0.6666666666666666,True
electrical_engineering,high_school_geography,5,0.42857142857142855,True
electrical_engineering,high_school_geography,10,0.5833333333333334,True
electrical_engineering,high_school_government_and_politics,1,0.0,True
electrical_engineering,high_school_government_and_politics,3,0.25,True
electrical_engineering,high_school_government_and_politics,5,0.25,True
electrical_engineering,high_school_government_and_politics,10,0.5,True
electrical_engineering,high_school_macroeconomics,1,1.0,True
electrical_engineering,high_school_macroeconomics,3,1.0,True
electrical_engineering,high_school_macroeconomics,5,0.8,True
electrical_engineering,high_school_macroeconomics,10,0.5384615384615384,True
electrical_engineering,high_school_mathematics,1,1.0,True
electrical_engineering,high_school_mathematics,3,1.0,True
electrical_engineering,high_school_mathematics,5,0.8,True
electrical_engineering,high_school_mathematics,10,0.42857142857142855,True
electrical_engineering,high_school_microeconomics,1,1.0,True
electrical_engineering,high_school_microeconomics,3,1.0,True
electrical_engineering,high_school_microeconomics,5,0.6,True
electrical_engineering,high_school_microeconomics,10,0.42857142857142855,True
electrical_engineering,high_school_physics,1,1.0,True
electrical_engineering,high_school_physics,3,0.6666666666666666,True
electrical_engineering,high_school_physics,5,0.8,True
electrical_engineering,high_school_physics,10,0.42857142857142855,True
electrical_engineering,high_school_psychology,1,1.0,True
electrical_engineering,high_school_psychology,3,0.5,True
electrical_engineering,high_school_psychology,5,0.42857142857142855,True
electrical_engineering,high_school_psychology,10,0.46153846153846156,True
electrical_engineering,high_school_statistics,1,1.0,True
electrical_engineering,high_school_statistics,3,1.0,True
electrical_engineering,high_school_statistics,5,0.5,True
electrical_engineering,high_school_statistics,10,0.5384615384615384,True
electrical_engineering,high_school_us_history,1,1.0,True
electrical_engineering,high_school_us_history,3,0.2,True
electrical_engineering,high_school_us_history,5,0.2857142857142857,True
electrical_engineering,high_school_us_history,10,0.6666666666666666,True
electrical_engineering,high_school_world_history,1,0.0,True
electrical_engineering,high_school_world_history,3,0.2,True
electrical_engineering,high_school_world_history,5,0.2857142857142857,True
electrical_engineering,high_school_world_history,10,0.5833333333333334,True
electrical_engineering,human_aging,1,1.0,True
electrical_engineering,human_aging,3,0.5,True
electrical_engineering,human_aging,5,0.2857142857142857,True
electrical_engineering,human_aging,10,0.46153846153846156,True
electrical_engineering,human_sexuality,1,1.0,True
electrical_engineering,human_sexuality,3,0.2,True
electrical_engineering,human_sexuality,5,0.3333333333333333,True
electrical_engineering,human_sexuality,10,0.75,True
electrical_engineering,international_law,1,0.0,True
electrical_engineering,international_law,3,0.6666666666666666,True
electrical_engineering,international_law,5,0.2857142857142857,True
electrical_engineering,international_law,10,0.6666666666666666,True
electrical_engineering,jurisprudence,1,0.0,True
electrical_engineering,jurisprudence,3,0.2,True
electrical_engineering,jurisprudence,5,0.125,True
electrical_engineering,jurisprudence,10,0.46153846153846156,True
electrical_engineering,logical_fallacies,1,0.0,True
electrical_engineering,logical_fallacies,3,0.5,True
electrical_engineering,logical_fallacies,5,0.8,True
electrical_engineering,logical_fallacies,10,0.8181818181818182,True
electrical_engineering,machine_learning,1,0.0,True
electrical_engineering,machine_learning,3,1.0,True
electrical_engineering,machine_learning,5,1.0,True
electrical_engineering,machine_learning,10,0.5384615384615384,True
electrical_engineering,management,1,0.0,True
electrical_engineering,management,3,0.16666666666666666,True
electrical_engineering,management,5,0.14285714285714285,True
electrical_engineering,management,10,0.42857142857142855,True
electrical_engineering,marketing,1,0.0,True
electrical_engineering,marketing,3,0.5,True
electrical_engineering,marketing,5,0.8,True
electrical_engineering,marketing,10,0.5833333333333334,True
electrical_engineering,medical_genetics,1,1.0,True
electrical_engineering,medical_genetics,3,0.5,True
electrical_engineering,medical_genetics,5,0.5,True
electrical_engineering,medical_genetics,10,0.46153846153846156,True
electrical_engineering,miscellaneous,1,1.0,True
electrical_engineering,miscellaneous,3,0.5,True
electrical_engineering,miscellaneous,5,0.8,True
electrical_engineering,miscellaneous,10,0.5833333333333334,True
electrical_engineering,moral_disputes,1,1.0,True
electrical_engineering,moral_disputes,3,0.6666666666666666,True
electrical_engineering,moral_disputes,5,0.6,True
electrical_engineering,moral_disputes,10,0.5384615384615384,True
electrical_engineering,moral_scenarios,1,0.0,True
electrical_engineering,moral_scenarios,3,0.2,True
electrical_engineering,moral_scenarios,5,0.2857142857142857,True
electrical_engineering,moral_scenarios,10,0.42857142857142855,True
electrical_engineering,nutrition,1,0.0,True
electrical_engineering,nutrition,3,0.5,True
electrical_engineering,nutrition,5,0.5,True
electrical_engineering,nutrition,10,0.6666666666666666,True
electrical_engineering,philosophy,1,1.0,True
electrical_engineering,philosophy,3,0.5,True
electrical_engineering,philosophy,5,0.5,True
electrical_engineering,philosophy,10,0.6666666666666666,True
electrical_engineering,prehistory,1,0.0,True
electrical_engineering,prehistory,3,0.5,True
electrical_engineering,prehistory,5,0.8,True
electrical_engineering,prehistory,10,0.6666666666666666,True
electrical_engineering,professional_accounting,1,1.0,True
electrical_engineering,professional_accounting,3,0.5,True
electrical_engineering,professional_accounting,5,0.8,True
electrical_engineering,professional_accounting,10,0.46153846153846156,True
electrical_engineering,professional_law,1,1.0,True
electrical_engineering,professional_law,3,1.0,True
electrical_engineering,professional_law,5,0.5,True
electrical_engineering,professional_law,10,0.42857142857142855,True
electrical_engineering,professional_medicine,1,1.0,True
electrical_engineering,professional_medicine,3,0.5,True
electrical_engineering,professional_medicine,5,0.5,True
electrical_engineering,professional_medicine,10,0.5384615384615384,True
electrical_engineering,professional_psychology,1,1.0,True
electrical_engineering,professional_psychology,3,0.2,True
electrical_engineering,professional_psychology,5,0.8,True
electrical_engineering,professional_psychology,10,0.6666666666666666,True
electrical_engineering,public_relations,1,0.0,True
electrical_engineering,public_relations,3,0.5,True
electrical_engineering,public_relations,5,0.5,True
electrical_engineering,public_relations,10,0.5,True
electrical_engineering,security_studies,1,0.0,True
electrical_engineering,security_studies,3,0.2,True
electrical_engineering,security_studies,5,0.2857142857142857,True
electrical_engineering,security_studies,10,0.6666666666666666,True
electrical_engineering,sociology,1,1.0,True
electrical_engineering,sociology,3,0.5,True
electrical_engineering,sociology,5,0.8,True
electrical_engineering,sociology,10,0.5833333333333334,True
electrical_engineering,us_foreign_policy,1,0.0,True
electrical_engineering,us_foreign_policy,3,0.3333333333333333,True
electrical_engineering,us_foreign_policy,5,0.125,True
electrical_engineering,us_foreign_policy,10,0.46153846153846156,True
electrical_engineering,virology,1,0.0,True
electrical_engineering,virology,3,0.25,True
electrical_engineering,virology,5,0.14285714285714285,True
electrical_engineering,virology,10,0.5384615384615384,True
electrical_engineering,world_religions,1,0.0,True
electrical_engineering,world_religions,3,0.25,True
electrical_engineering,world_religions,5,0.3333333333333333,True
electrical_engineering,world_religions,10,0.5384615384615384,True
elementary_mathematics,formal_logic,1,1.0,True
elementary_mathematics,formal_logic,3,1.0,True
elementary_mathematics,formal_logic,5,0.5,True
elementary_mathematics,formal_logic,10,0.42857142857142855,True
elementary_mathematics,global_facts,1,0.0,True
elementary_mathematics,global_facts,3,0.6666666666666666,True
elementary_mathematics,global_facts,5,0.42857142857142855,True
elementary_mathematics,global_facts,10,0.5833333333333334,True
elementary_mathematics,high_school_biology,1,1.0,True
elementary_mathematics,high_school_biology,3,0.2,True
elementary_mathematics,high_school_biology,5,0.5714285714285714,True
elementary_mathematics,high_school_biology,10,0.5833333333333334,True
elementary_mathematics,high_school_chemistry,1,1.0,True
elementary_mathematics,high_school_chemistry,3,1.0,True
elementary_mathematics,high_school_chemistry,5,0.8,True
elementary_mathematics,high_school_chemistry,10,0.6666666666666666,True
elementary_mathematics,high_school_computer_science,1,0.0,True
elementary_mathematics,high_school_computer_science,3,1.0,True
elementary_mathematics,high_school_computer_science,5,0.42857142857142855,True
elementary_mathematics,high_school_computer_science,10,0.5384615384615384,True
elementary_mathematics,high_school_european_history,1,0.0,True
elementary_mathematics,high_school_european_history,3,0.4,True
elementary_mathematics,high_school_european_history,5,0.5,True
elementary_mathematics,high_school_european_history,10,0.5384615384615384,True
elementary_mathematics,high_school_geography,1,0.0,True
elementary_mathematics,high_school_geography,3,0.6666666666666666,True
elementary_mathematics,high_school_geography,5,0.375,True
elementary_mathematics,high_school_geography,10,0.5833333333333334,True
elementary_mathematics,high_school_government_and_politics,1,0.0,True
elementary_mathematics,high_school_government_and_politics,3,0.25,True
elementary_mathematics,high_school_government_and_politics,5,0.2222222222222222,True
elementary_mathematics,high_school_government_and_politics,10,0.5,True
elementary_mathematics,high_school_macroeconomics,1,1.0,True
elementary_mathematics,high_school_macroeconomics,3,1.0,True
elementary_mathematics,high_school_macroeconomics,5,0.6666666666666666,True
elementary_mathematics,high_school_macroeconomics,10,0.6666666666666666,True
elementary_mathematics,high_school_mathematics,1,1.0,True
elementary_mathematics,high_school_mathematics,3,1.0,True
elementary_mathematics,high_school_mathematics,5,0.6666666666666666,True
elementary_mathematics,high_school_mathematics,10,0.5384615384615384,True
elementary_mathematics,high_school_microeconomics,1,1.0,True
elementary_mathematics,high_school_microeconomics,3,1.0,True
elementary_mathematics,high_school_microeconomics,5,0.5,True
elementary_mathematics,high_school_microeconomics,10,0.6666666666666666,True
elementary_mathematics,high_school_physics,1,1.0,True
elementary_mathematics,high_school_physics,3,0.6666666666666666,True
elementary_mathematics,high_school_physics,5,0.6666666666666666,True
elementary_mathematics,high_school_physics,10,0.6666666666666666,True
elementary_mathematics,high_school_psychology,1,1.0,True
elementary_mathematics,high_school_psychology,3,0.5,True
elementary_mathematics,high_school_psychology,5,0.375,True
elementary_mathematics,high_school_psychology,10,0.46153846153846156,True
elementary_mathematics,high_school_statistics,1,1.0,True
elementary_mathematics,high_school_statistics,3,1.0,True
elementary_mathematics,high_school_statistics,5,0.42857142857142855,True
elementary_mathematics,high_school_statistics,10,0.5384615384615384,True
elementary_mathematics,high_school_us_history,1,1.0,True
elementary_mathematics,high_school_us_history,3,0.2,True
elementary_mathematics,high_school_us_history,5,0.25,True
elementary_mathematics,high_school_us_history,10,0.6666666666666666,True
elementary_mathematics,high_school_world_history,1,0.0,True
elementary_mathematics,high_school_world_history,3,0.2,True
elementary_mathematics,high_school_world_history,5,0.25,True
elementary_mathematics,high_school_world_history,10,0.5833333333333334,True
elementary_mathematics,human_aging,1,1.0,True
elementary_mathematics,human_aging,3,0.5,True
elementary_mathematics,human_aging,5,0.25,True
elementary_mathematics,human_aging,10,0.46153846153846156,True
elementary_mathematics,human_sexuality,1,1.0,True
elementary_mathematics,human_sexuality,3,0.2,True
elementary_mathematics,human_sexuality,5,0.2857142857142857,True
elementary_mathematics,human_sexuality,10,0.4,True
elementary_mathematics,international_law,1,0.0,True
elementary_mathematics,international_law,3,0.6666666666666666,True
elementary_mathematics,international_law,5,0.42857142857142855,True
elementary_mathematics,international_law,10,0.5384615384615384,True
elementary_mathematics,jurisprudence,1,0.0,True
elementary_mathematics,jurisprudence,3,0.2,True
elementary_mathematics,jurisprudence,5,0.25,True
elementary_mathematics,jurisprudence,10,0.5833333333333334,True
elementary_mathematics,logical_fallacies,1,0.0,True
elementary_mathematics,logical_fallacies,3,0.5,True
elementary_mathematics,logical_fallacies,5,0.6666666666666666,True
elementary_mathematics,logical_fallacies,10,0.42857142857142855,True
elementary_mathematics,machine_learning,1,0.0,True
elementary_mathematics,machine_learning,3,1.0,True
elementary_mathematics,machine_learning,5,0.8,True
elementary_mathematics,machine_learning,10,0.6666666666666666,True
elementary_mathematics,management,1,0.0,True
elementary_mathematics,management,3,0.16666666666666666,True
elementary_mathematics,management,5,0.125,True
elementary_mathematics,management,10,0.42857142857142855,True
elementary_mathematics,marketing,1,0.0,True
elementary_mathematics,marketing,3,0.5,True
elementary_mathematics,marketing,5,0.6666666666666666,True
elementary_mathematics,marketing,10,0.46153846153846156,True
elementary_mathematics,medical_genetics,1,1.0,True
elementary_mathematics,medical_genetics,3,0.5,True
elementary_mathematics,medical_genetics,5,0.42857142857142855,True
elementary_mathematics,medical_genetics,10,0.5833333333333334,True
elementary_mathematics,miscellaneous,1,1.0,True
elementary_mathematics,miscellaneous,3,0.5,True
elementary_mathematics,miscellaneous,5,0.6666666666666666,True
elementary_mathematics,miscellaneous,10,0.46153846153846156,True
elementary_mathematics,moral_disputes,1,1.0,True
elementary_mathematics,moral_disputes,3,0.6666666666666666,True
elementary_mathematics,moral_disputes,5,0.5,True
elementary_mathematics,moral_disputes,10,0.5384615384615384,True
elementary_mathematics,moral_scenarios,1,0.0,True
elementary_mathematics,moral_scenarios,3,0.2,True
elementary_mathematics,moral_scenarios,5,0.25,True
elementary_mathematics,moral_scenarios,10,0.5384615384615384,True
elementary_mathematics,nutrition,1,0.0,True
elementary_mathematics,nutrition,3,0.5,True
elementary_mathematics,nutrition,5,0.42857142857142855,True
elementary_mathematics,nutrition,10,0.42857142857142855,True
elementary_mathematics,philosophy,1,1.0,True
elementary_mathematics,philosophy,3,0.5,True
elementary_mathematics,philosophy,5,0.42857142857142855,True
elementary_mathematics,philosophy,10,0.5384615384615384,True
elementary_mathematics,prehistory,1,0.0,True
elementary_mathematics,prehistory,3,0.5,True
elementary_mathematics,prehistory,5,0.6666666666666666,True
elementary_mathematics,prehistory,10,0.6666666666666666,True
elementary_mathematics,professional_accounting,1,1.0,True
elementary_mathematics,professional_accounting,3,0.5,True
elementary_mathematics,professional_accounting,5,0.6666666666666666,True
elementary_mathematics,professional_accounting,10,0.5833333333333334,True
elementary_mathematics,professional_law,1,1.0,True
elementary_mathematics,professional_law,3,1.0,True
elementary_mathematics,professional_law,5,0.42857142857142855,True
elementary_mathematics,professional_law,10,0.6666666666666666,True
elementary_mathematics,professional_medicine,1,1.0,True
elementary_mathematics,professional_medicine,3,0.5,True
elementary_mathematics,professional_medicine,5,0.42857142857142855,True
elementary_mathematics,professional_medicine,10,0.5384615384615384,True
elementary_mathematics,professional_psychology,1,1.0,True
elementary_mathematics,professional_psychology,3,0.2,True
elementary_mathematics,professional_psychology,5,0.6666666666666666,True
elementary_mathematics,professional_psychology,10,0.5384615384615384,True
elementary_mathematics,public_relations,1,0.0,True
elementary_mathematics,public_relations,3,0.5,True
elementary_mathematics,public_relations,5,0.42857142857142855,True
elementary_mathematics,public_relations,10,0.5,True
elementary_mathematics,security_studies,1,0.0,True
elementary_mathematics,security_studies,3,0.2,True
elementary_mathematics,security_studies,5,0.25,True
elementary_mathematics,security_studies,10,0.42857142857142855,True
elementary_mathematics,sociology,1,1.0,True
elementary_mathematics,sociology,3,0.5,True
elementary_mathematics,sociology,5,0.6666666666666666,True
elementary_mathematics,sociology,10,0.46153846153846156,True
elementary_mathematics,us_foreign_policy,1,0.0,True
elementary_mathematics,us_foreign_policy,3,0.3333333333333333,True
elementary_mathematics,us_foreign_policy,5,0.25,True
elementary_mathematics,us_foreign_policy,10,0.35714285714285715,True
elementary_mathematics,virology,1,0.0,True
elementary_mathematics,virology,3,0.25,True
elementary_mathematics,virology,5,0.125,True
elementary_mathematics,virology,10,0.5384615384615384,True
elementary_mathematics,world_religions,1,0.0,True
elementary_mathematics,world_religions,3,0.25,True
elementary_mathematics,world_religions,5,0.2857142857142857,True
elementary_mathematics,world_religions,10,0.42857142857142855,True
formal_logic,global_facts,1,0.0,True
formal_logic,global_facts,3,0.6666666666666666,True
formal_logic,global_facts,5,0.8,True
formal_logic,global_facts,10,0.7272727272727273,True
formal_logic,high_school_biology,1,1.0,True
formal_logic,high_school_biology,3,0.2,True
formal_logic,high_school_biology,5,0.42857142857142855,True
formal_logic,high_school_biology,10,0.5833333333333334,True
formal_logic,high_school_chemistry,1,1.0,True
formal_logic,high_school_chemistry,3,1.0,True
formal_logic,high_school_chemistry,5,0.6,True
formal_logic,high_school_chemistry,10,0.6666666666666666,True
formal_logic,high_school_computer_science,1,0.0,True
formal_logic,high_school_computer_science,3,1.0,True
formal_logic,high_school_computer_science,5,0.8,True
formal_logic,high_school_computer_science,10,0.8181818181818182,True
formal_logic,high_school_european_history,1,0.0,True
formal_logic,high_school_european_history,3,0.4,True
formal_logic,high_school_european_history,5,0.3333333333333333,True
formal_logic,high_school_european_history,10,0.5384615384615384,True
formal_logic,high_school_geography,1,0.0,True
formal_logic,high_school_geography,3,0.6666666666666666,True
formal_logic,high_school_geography,5,0.25,True
formal_logic,high_school_geography,10,0.46153846153846156,True
formal_logic,high_school_government_and_politics,1,0.0,True
formal_logic,high_school_government_and_politics,3,0.25,True
formal_logic,high_school_government_and_politics,5,0.25,True
formal_logic,high_school_government_and_politics,10,0.75,True
formal_logic,high_school_macroeconomics,1,1.0,True
formal_logic,high_school_macroeconomics,3,1.0,True
formal_logic,high_school_macroeconomics,5,0.5,True
formal_logic,high_school_macroeconomics,10,0.6666666666666666,True
formal_logic,high_school_mathematics,1,1.0,True
formal_logic,high_school_mathematics,3,1.0,True
formal_logic,high_school_mathematics,5,0.5,True
formal_logic,high_school_mathematics,10,0.3333333333333333,True
formal_logic,high_school_microeconomics,1,1.0,True
formal_logic,high_school_microeconomics,3,1.0,True
formal_logic,high_school_microeconomics,5,0.6,True
formal_logic,high_school_microeconomics,10,0.5384615384615384,True
formal_logic,high_school_physics,1,1.0,True
formal_logic,high_school_physics,3,0.6666666666666666,True
formal_logic,high_school_physics,5,0.8,True
formal_logic,high_school_physics,10,0.5384615384615384,True
formal_logic,high_school_psychology,1,1.0,True
formal_logic,high_school_psychology,3,0.5,True
formal_logic,high_school_psychology,5,0.6666666666666666,True
formal_logic,high_school_psychology,10,0.7272727272727273,True
formal_logic,high_school_statistics,1,1.0,True
formal_logic,high_school_statistics,3,1.0,True
formal_logic,high_school_statistics,5,0.5,True
formal_logic,high_school_statistics,10,0.6666666666666666,True
formal_logic,high_school_us_history,1,1.0,True
formal_logic,high_school_us_history,3,0.2,True
formal_logic,high_school_us_history,5,0.2857142857142857,True
formal_logic,high_school_us_history,10,0.5384615384615384,True
formal_logic,high_school_world_history,1,0.0,True
formal_logic,high_school_world_history,3,0.2,True
formal_logic,high_school_world_history,5,0.2857142857142857,True
formal_logic,high_school_world_history,10,0.5833333333333334,True
formal_logic,human_aging,1,1.0,True
formal_logic,human_aging,3,0.5,True
formal_logic,human_aging,5,0.5,True
formal_logic,human_aging,10,0.5833333333333334,True
formal_logic,human_sexuality,1,1.0,True
formal_logic,human_sexuality,3,0.2,True
formal_logic,human_sexuality,5,0.14285714285714285,True
formal_logic,human_sexuality,10,0.4,True
formal_logic,international_law,1,0.0,True
formal_logic,international_law,3,0.6666666666666666,True
formal_logic,international_law,5,0.5,True
formal_logic,international_law,10,0.42857142857142855,True
formal_logic,jurisprudence,1,0.0,True
formal_logic,jurisprudence,3,0.2,True
formal_logic,jurisprudence,5,0.2857142857142857,True
formal_logic,jurisprudence,10,0.5833333333333334,True
formal_logic,logical_fallacies,1,0.0,True
formal_logic,logical_fallacies,3,0.5,True
formal_logic,logical_fallacies,5,0.5,True
formal_logic,logical_fallacies,10,0.42857142857142855,True
formal_logic,machine_learning,1,0.0,True
formal_logic,machine_learning,3,1.0,True
formal_logic,machine_learning,5,0.6,True
formal_logic,machine_learning,10,0.6666666666666666,True
formal_logic,management,1,0.0,True
formal_logic,management,3,0.16666666666666666,True
formal_logic,management,5,0.3333333333333333,True
formal_logic,management,10,0.5384615384615384,True
formal_logic,marketing,1,0.0,True
formal_logic,marketing,3,0.5,True
formal_logic,marketing,5,0.5,True
formal_logic,marketing,10,0.46153846153846156,True
formal_logic,medical_genetics,1,1.0,True
formal_logic,medical_genetics,3,0.5,True
formal_logic,medical_genetics,5,0.8,True
formal_logic,medical_genetics,10,0.7272727272727273,True
formal_logic,miscellaneous,1,1.0,True
formal_logic,miscellaneous,3,0.5,True
formal_logic,miscellaneous,5,0.5,True
formal_logic,miscellaneous,10,0.5833333333333334,True
formal_logic,moral_disputes,1,1.0,True
formal_logic,moral_disputes,3,0.6666666666666666,True
formal_logic,moral_disputes,5,0.3333333333333333,True
formal_logic,moral_disputes,10,0.6666666666666666,True
formal_logic,moral_scenarios,1,0.0,True
formal_logic,moral_scenarios,3,0.2,True
formal_logic,moral_scenarios,5,0.2857142857142857,True
formal_logic,moral_scenarios,10,0.6666666666666666,True
formal_logic,nutrition,1,0.0,True
formal_logic,nutrition,3,0.5,True
formal_logic,nutrition,5,0.5,True
formal_logic,nutrition,10,0.8181818181818182,True
formal_logic,philosophy,1,1.0,True
formal_logic,philosophy,3,0.5,True
formal_logic,philosophy,5,0.2857142857142857,True
formal_logic,philosophy,10,0.6666666666666666,True
formal_logic,prehistory,1,0.0,True
formal_logic,prehistory,3,0.5,True
formal_logic,prehistory,5,0.5,True
formal_logic,prehistory,10,0.6666666666666666,True
formal_logic,professional_accounting,1,1.0,True
formal_logic,professional_accounting,3,0.5,True
formal_logic,professional_accounting,5,0.5,True
formal_logic,professional_accounting,10,0.5833333333333334,True
formal_logic,professional_law,1,1.0,True
formal_logic,professional_law,3,1.0,True
formal_logic,professional_law,5,0.8,True
formal_logic,professional_law,10,0.6666666666666666,True
formal_logic,professional_medicine,1,1.0,True
formal_logic,professional_medicine,3,0.5,True
formal_logic,professional_medicine,5,0.8,True
formal_logic,professional_medicine,10,0.8181818181818182,True
formal_logic,professional_psychology,1,1.0,True
formal_logic,professional_psychology,3,0.2,True
formal_logic,professional_psychology,5,0.5,True
formal_logic,professional_psychology,10,0.8181818181818182,True
formal_logic,public_relations,1,0.0,True
formal_logic,public_relations,3,0.5,True
formal_logic,public_relations,5,0.5,True
formal_logic,public_relations,10,0.38461538461538464,True
formal_logic,security_studies,1,0.0,True
formal_logic,security_studies,3,0.2,True
formal_logic,security_studies,5,0.5,True
formal_logic,security_studies,10,0.8181818181818182,True
formal_logic,sociology,1,1.0,True
formal_logic,sociology,3,0.5,True
formal_logic,sociology,5,0.5,True
formal_logic,sociology,10,0.9,True
formal_logic,us_foreign_policy,1,0.0,True
formal_logic,us_foreign_policy,3,0.3333333333333333,True
formal_logic,us_foreign_policy,5,0.125,True
formal_logic,us_foreign_policy,10,0.35714285714285715,True
formal_logic,virology,1,0.0,True
formal_logic,virology,3,0.25,True
formal_logic,virology,5,0.14285714285714285,True
formal_logic,virology,10,0.42857142857142855,True
formal_logic,world_religions,1,0.0,True
formal_logic,world_religions,3,0.25,True
formal_logic,world_religions,5,0.3333333333333333,True
formal_logic,world_religions,10,0.6666666666666666,True
global_facts,high_school_biology,1,0.0,True
global_facts,high_school_biology,3,0.25,True
global_facts,high_school_biology,5,0.375,True
global_facts,high_school_biology,10,0.6363636363636364,True
global_facts,high_school_chemistry,1,0.0,True
global_facts,high_school_chemistry,3,0.6666666666666666,True
global_facts,high_school_chemistry,5,0.5,True
global_facts,high_school_chemistry,10,0.5833333333333334,True
global_facts,high_school_computer_science,1,0.0,True
global_facts,high_school_computer_science,3,0.6666666666666666,True
global_facts,high_school_computer_science,5,1.0,True
global_facts,high_school_computer_science,10,0.7272727272727273,True
global_facts,high_school_european_history,1,0.0,True
global_facts,high_school_european_history,3,0.2,True
global_facts,high_school_european_history,5,0.2857142857142857,True
global_facts,high_school_european_history,10,0.35714285714285715,True
global_facts,high_school_geography,1,0.0,True
global_facts,high_school_geography,3,1.0,True
global_facts,high_school_geography,5,0.375,True
global_facts,high_school_geography,10,0.5,True
global_facts,high_school_government_and_politics,1,0.0,True
global_facts,high_school_government_and_politics,3,0.0,True
global_facts,high_school_government_and_politics,5,0.375,True
global_facts,high_school_government_and_politics,10,0.6666666666666666,True
global_facts,high_school_macroeconomics,1,0.0,True
global_facts,high_school_macroeconomics,3,0.6666666666666666,True
global_facts,high_school_macroeconomics,5,0.42857142857142855,True
global_facts,high_school_macroeconomics,10,0.5833333333333334,True
global_facts,high_school_mathematics,1,0.0,True
global_facts,high_school_mathematics,3,0.6666666666666666,True
global_facts,high_school_mathematics,5,0.42857142857142855,True
global_facts,high_school_mathematics,10,0.35714285714285715,True
global_facts,high_school_microeconomics,1,0.0,True
global_facts,high_school_microeconomics,3,0.6666666666666666,True
global_facts,high_school_microeconomics,5,0.5,True
global_facts,high_school_microeconomics,10,0.5833333333333334,True
global_facts,high_school_physics,1,0.0,True
global_facts,high_school_physics,3,1.0,True
global_facts,high_school_physics,5,0.6666666666666666,True
global_facts,high_school_physics,10,0.5833333333333334,True
global_facts,high_school_psychology,1,0.0,True
global_facts,high_school_psychology,3,0.25,True
global_facts,high_school_psychology,5,0.8333333333333334,True
global_facts,high_school_psychology,10,0.6363636363636364,True
global_facts,high_school_statistics,1,0.0,True
global_facts,high_school_statistics,3,0.6666666666666666,True
global_facts,high_school_statistics,5,0.42857142857142855,True
global_facts,high_school_statistics,10,0.5833333333333334,True
global_facts,high_school_us_history,1,0.0,True
global_facts,high_school_us_history,3,0.25,True
global_facts,high_school_us_history,5,0.42857142857142855,True
global_facts,high_school_us_history,10,0.5833333333333334,True
global_facts,high_school_world_history,1,0.0,True
global_facts,high_school_world_history,3,0.25,True
global_facts,high_school_world_history,5,0.42857142857142855,True
global_facts,high_school_world_history,10,0.5,True
global_facts,human_aging,1,0.0,True
global_facts,human_aging,3,0.6666666666666666,True
global_facts,human_aging,5,0.42857142857142855,True
global_facts,human_aging,10,0.5,True
global_facts,human_sexuality,1,0.0,True
global_facts,human_sexuality,3,0.25,True
global_facts,human_sexuality,5,0.125,True
global_facts,human_sexuality,10,0.42857142857142855,True
global_facts,international_law,1,0.0,True
global_facts,international_law,3,1.0,True
global_facts,international_law,5,0.6666666666666666,True
global_facts,international_law,10,0.46153846153846156,True
global_facts,jurisprudence,1,0.0,True
global_facts,jurisprudence,3,0.25,True
global_facts,jurisprudence,5,0.42857142857142855,True
global_facts,jurisprudence,10,0.6363636363636364,True
global_facts,logical_fallacies,1,1.0,True
global_facts,logical_fallacies,3,0.6666666666666666,True
global_facts,logical_fallacies,5,0.42857142857142855,True
