control,flaw_class,severity,seed,method,positive_count,AUPRC,AUROC,precision_at_k,interpretation
TRUE_FLAW_ABLATION,DUPLICATE_ITEM,0.7,8102,WITHOUT_MISSINGNESS,36,0.5970932846423408,0.9324618736383442,0.5185185185185186,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DUPLICATE_ITEM,0.7,8102,WITHOUT_NEGATIVE_DISCRIMINATION,36,0.5970932846423408,0.9324618736383442,0.5185185185185186,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DUPLICATE_ITEM,0.7,8102,WITHOUT_SUBJECT_RESIDUAL,36,0.5746210702639478,0.9338916122004357,0.5833333333333334,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DUPLICATE_ITEM,0.7,8103,WITHOUT_DIFFICULTY_CORRECTION,36,0.5538461538461539,0.928921568627451,0.5538461538461539,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DUPLICATE_ITEM,0.7,8103,WITHOUT_DUPLICATE,36,0.1344164221271934,0.429125816993464,0.1111111111111111,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DUPLICATE_ITEM,0.7,8103,WITHOUT_FAMILY_BALANCING,36,0.6538399742690849,0.9413807189542484,0.5555555555555556,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DUPLICATE_ITEM,0.7,8103,WITHOUT_MISSINGNESS,36,0.6538399742690849,0.9413807189542484,0.5555555555555556,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DUPLICATE_ITEM,0.7,8103,WITHOUT_NEGATIVE_DISCRIMINATION,36,0.6538399742690849,0.9413807189542484,0.5555555555555556,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DUPLICATE_ITEM,0.7,8103,WITHOUT_SUBJECT_RESIDUAL,36,0.5867168800696116,0.9402233115468409,0.6111111111111112,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DUPLICATE_ITEM,0.7,8104,WITHOUT_DIFFICULTY_CORRECTION,36,0.5901639344262295,0.9387254901960784,0.5901639344262295,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DUPLICATE_ITEM,0.7,8104,WITHOUT_DUPLICATE,36,0.13454103583349453,0.4404956427015251,0.05555555555555555,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DUPLICATE_ITEM,0.7,8104,WITHOUT_FAMILY_BALANCING,36,0.601409707109213,0.9390659041394336,0.6388888888888888,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DUPLICATE_ITEM,0.7,8104,WITHOUT_MISSINGNESS,36,0.601409707109213,0.9390659041394336,0.6388888888888888,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DUPLICATE_ITEM,0.7,8104,WITHOUT_NEGATIVE_DISCRIMINATION,36,0.601409707109213,0.9390659041394336,0.6388888888888888,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DUPLICATE_ITEM,0.7,8104,WITHOUT_SUBJECT_RESIDUAL,36,0.6229196034485915,0.9398148148148148,0.5833333333333334,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DUPLICATE_ITEM,0.7,8105,WITHOUT_DIFFICULTY_CORRECTION,36,0.5454545454545454,0.9264705882352942,0.5454545454545454,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DUPLICATE_ITEM,0.7,8105,WITHOUT_DUPLICATE,36,0.15805322868997135,0.5240332244008714,0.19444444444444445,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DUPLICATE_ITEM,0.7,8105,WITHOUT_FAMILY_BALANCING,36,0.525393438901075,0.9187091503267973,0.5,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DUPLICATE_ITEM,0.7,8105,WITHOUT_MISSINGNESS,36,0.525393438901075,0.9187091503267973,0.5,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DUPLICATE_ITEM,0.7,8105,WITHOUT_NEGATIVE_DISCRIMINATION,36,0.525393438901075,0.9187091503267973,0.5,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,DUPLICATE_ITEM,0.7,8105,WITHOUT_SUBJECT_RESIDUAL,36,0.5149113720712375,0.9243600217864923,0.5555555555555556,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,LABEL_ERROR,0.4,8101,WITHOUT_DIFFICULTY_CORRECTION,36,0.10655353011999225,0.3233932461873638,0.0,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,LABEL_ERROR,0.4,8101,WITHOUT_DUPLICATE,36,0.14807740209434417,0.49584694989106753,0.1388888888888889,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,LABEL_ERROR,0.4,8101,WITHOUT_FAMILY_BALANCING,36,0.14807740209434417,0.49584694989106753,0.1388888888888889,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,LABEL_ERROR,0.4,8101,WITHOUT_MISSINGNESS,36,0.14807740209434417,0.49584694989106753,0.1388888888888889,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,LABEL_ERROR,0.4,8101,WITHOUT_NEGATIVE_DISCRIMINATION,36,0.13898495294726168,0.4596269063180828,0.1111111111111111,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,LABEL_ERROR,0.4,8101,WITHOUT_SUBJECT_RESIDUAL,36,0.28839179040791946,0.5793845315904139,0.3055555555555556,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,LABEL_ERROR,0.4,8102,WITHOUT_DIFFICULTY_CORRECTION,36,0.09886915640659609,0.2494553376906318,0.0,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,LABEL_ERROR,0.4,8102,WITHOUT_DUPLICATE,36,0.13725587958012758,0.4035947712418301,0.1111111111111111,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,LABEL_ERROR,0.4,8102,WITHOUT_FAMILY_BALANCING,36,0.13725587958012758,0.4035947712418301,0.1111111111111111,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,LABEL_ERROR,0.4,8102,WITHOUT_MISSINGNESS,36,0.13725587958012758,0.4035947712418301,0.1111111111111111,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,LABEL_ERROR,0.4,8102,WITHOUT_NEGATIVE_DISCRIMINATION,36,0.13755825163326416,0.40032679738562094,0.1111111111111111,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,LABEL_ERROR,0.4,8102,WITHOUT_SUBJECT_RESIDUAL,36,0.4035841583550299,0.7802968409586056,0.4722222222222222,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,LABEL_ERROR,0.4,8103,WITHOUT_DIFFICULTY_CORRECTION,36,0.10717632039028133,0.32284858387799564,0.0,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,LABEL_ERROR,0.4,8103,WITHOUT_DUPLICATE,36,0.15050401151940573,0.4891067538126362,0.1388888888888889,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,LABEL_ERROR,0.4,8103,WITHOUT_FAMILY_BALANCING,36,0.15050401151940573,0.4891067538126362,0.1388888888888889,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,LABEL_ERROR,0.4,8103,WITHOUT_MISSINGNESS,36,0.15050401151940573,0.4891067538126362,0.1388888888888889,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,LABEL_ERROR,0.4,8103,WITHOUT_NEGATIVE_DISCRIMINATION,36,0.14236797801133513,0.4576525054466231,0.1111111111111111,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,LABEL_ERROR,0.4,8103,WITHOUT_SUBJECT_RESIDUAL,36,0.31048407610907613,0.5960648148148148,0.3055555555555556,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,LABEL_ERROR,0.4,8104,WITHOUT_DIFFICULTY_CORRECTION,36,0.11575632981638281,0.3655364923747277,0.08333333333333333,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,LABEL_ERROR,0.4,8104,WITHOUT_DUPLICATE,36,0.15589919707804725,0.4621459694989107,0.1388888888888889,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,LABEL_ERROR,0.4,8104,WITHOUT_FAMILY_BALANCING,36,0.15589919707804725,0.4621459694989107,0.1388888888888889,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,LABEL_ERROR,0.4,8104,WITHOUT_MISSINGNESS,36,0.15589919707804725,0.4621459694989107,0.1388888888888889,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,LABEL_ERROR,0.4,8104,WITHOUT_NEGATIVE_DISCRIMINATION,36,0.14547761699026468,0.39610566448801743,0.09722222222222222,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,LABEL_ERROR,0.4,8104,WITHOUT_SUBJECT_RESIDUAL,36,0.3844367305667616,0.650871459694989,0.3611111111111111,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,LABEL_ERROR,0.4,8105,WITHOUT_DIFFICULTY_CORRECTION,36,0.10318734934319414,0.28955610021786493,0.0,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,LABEL_ERROR,0.4,8105,WITHOUT_DUPLICATE,36,0.1356444400949749,0.4319852941176471,0.08333333333333333,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,LABEL_ERROR,0.4,8105,WITHOUT_FAMILY_BALANCING,36,0.1356444400949749,0.4319852941176471,0.08333333333333333,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,LABEL_ERROR,0.4,8105,WITHOUT_MISSINGNESS,36,0.1356444400949749,0.4319852941176471,0.08333333333333333,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,LABEL_ERROR,0.4,8105,WITHOUT_NEGATIVE_DISCRIMINATION,36,0.13664022490523714,0.4330746187363834,0.08333333333333333,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,LABEL_ERROR,0.4,8105,WITHOUT_SUBJECT_RESIDUAL,36,0.384659476326143,0.6175789760348583,0.3611111111111111,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,LABEL_ERROR,0.7,8101,WITHOUT_DIFFICULTY_CORRECTION,36,0.11724798482539332,0.3933142701525055,0.0,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,LABEL_ERROR,0.7,8101,WITHOUT_DUPLICATE,36,0.2659297817192554,0.5215822440087146,0.25,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,LABEL_ERROR,0.7,8101,WITHOUT_FAMILY_BALANCING,36,0.2659297817192554,0.5215822440087146,0.25,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,LABEL_ERROR,0.7,8101,WITHOUT_MISSINGNESS,36,0.2659297817192554,0.5215822440087146,0.25,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,LABEL_ERROR,0.7,8101,WITHOUT_NEGATIVE_DISCRIMINATION,36,0.18155402979700364,0.46119281045751637,0.19444444444444445,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,LABEL_ERROR,0.7,8101,WITHOUT_SUBJECT_RESIDUAL,36,0.5117223399138292,0.7208605664488017,0.5,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,LABEL_ERROR,0.7,8102,WITHOUT_DIFFICULTY_CORRECTION,36,0.14243424778042796,0.5132080610021786,0.027777777777777776,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,LABEL_ERROR,0.7,8102,WITHOUT_DUPLICATE,36,0.22935039132246043,0.6072984749455338,0.3055555555555556,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,LABEL_ERROR,0.7,8102,WITHOUT_FAMILY_BALANCING,36,0.22935039132246043,0.6072984749455338,0.3055555555555556,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,LABEL_ERROR,0.7,8102,WITHOUT_MISSINGNESS,36,0.22935039132246043,0.6072984749455338,0.3055555555555556,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,LABEL_ERROR,0.7,8102,WITHOUT_NEGATIVE_DISCRIMINATION,36,0.12831873445870148,0.3726171023965142,0.027777777777777776,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,LABEL_ERROR,0.7,8102,WITHOUT_SUBJECT_RESIDUAL,36,0.8336407713689662,0.9003948801742919,0.7777777777777778,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,LABEL_ERROR,0.7,8103,WITHOUT_DIFFICULTY_CORRECTION,36,0.12621166504048711,0.4412445533769063,0.027777777777777776,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,LABEL_ERROR,0.7,8103,WITHOUT_DUPLICATE,36,0.2395494166119943,0.6226851851851852,0.25,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,LABEL_ERROR,0.7,8103,WITHOUT_FAMILY_BALANCING,36,0.2395494166119943,0.6226851851851852,0.25,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,LABEL_ERROR,0.7,8103,WITHOUT_MISSINGNESS,36,0.2395494166119943,0.6226851851851852,0.25,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,LABEL_ERROR,0.7,8103,WITHOUT_NEGATIVE_DISCRIMINATION,36,0.15784707665771014,0.5104166666666666,0.19444444444444445,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,LABEL_ERROR,0.7,8103,WITHOUT_SUBJECT_RESIDUAL,36,0.6436917785064559,0.8088916122004357,0.6666666666666666,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,LABEL_ERROR,0.7,8104,WITHOUT_DIFFICULTY_CORRECTION,36,0.1508658797321331,0.5012254901960784,0.1111111111111111,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,LABEL_ERROR,0.7,8104,WITHOUT_DUPLICATE,36,0.2285838857292897,0.6483523965141612,0.25,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,LABEL_ERROR,0.7,8104,WITHOUT_FAMILY_BALANCING,36,0.2285838857292897,0.6483523965141612,0.25,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,LABEL_ERROR,0.7,8104,WITHOUT_MISSINGNESS,36,0.2285838857292897,0.6483523965141612,0.25,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,LABEL_ERROR,0.7,8104,WITHOUT_NEGATIVE_DISCRIMINATION,36,0.16461150999547108,0.5279820261437909,0.16666666666666666,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,LABEL_ERROR,0.7,8104,WITHOUT_SUBJECT_RESIDUAL,36,0.7406183403990421,0.8296568627450981,0.6944444444444444,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,LABEL_ERROR,0.7,8105,WITHOUT_DIFFICULTY_CORRECTION,36,0.11518028452761732,0.38105936819172115,0.027777777777777776,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,LABEL_ERROR,0.7,8105,WITHOUT_DUPLICATE,36,0.22538666881225122,0.5747549019607843,0.2777777777777778,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,LABEL_ERROR,0.7,8105,WITHOUT_FAMILY_BALANCING,36,0.22538666881225122,0.5747549019607843,0.2777777777777778,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,LABEL_ERROR,0.7,8105,WITHOUT_MISSINGNESS,36,0.22538666881225122,0.5747549019607843,0.2777777777777778,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,LABEL_ERROR,0.7,8105,WITHOUT_NEGATIVE_DISCRIMINATION,36,0.14163435439389777,0.4414488017429194,0.1388888888888889,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,LABEL_ERROR,0.7,8105,WITHOUT_SUBJECT_RESIDUAL,36,0.6704420490757538,0.7950027233115469,0.6388888888888888,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,MISSINGNESS,0.4,8101,WITHOUT_DIFFICULTY_CORRECTION,36,0.3637598524320107,0.7950708061002179,0.2777777777777778,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,MISSINGNESS,0.4,8101,WITHOUT_DUPLICATE,36,0.4093082185569278,0.7040441176470589,0.4166666666666667,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,MISSINGNESS,0.4,8101,WITHOUT_FAMILY_BALANCING,36,0.3974205579478232,0.6985294117647058,0.4166666666666667,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,MISSINGNESS,0.4,8101,WITHOUT_MISSINGNESS,36,0.15597475997734553,0.4848856209150327,0.19444444444444445,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,MISSINGNESS,0.4,8101,WITHOUT_NEGATIVE_DISCRIMINATION,36,0.4093082185569278,0.7040441176470589,0.4166666666666667,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,MISSINGNESS,0.4,8101,WITHOUT_SUBJECT_RESIDUAL,36,1.0,1.0,1.0,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,MISSINGNESS,0.4,8102,WITHOUT_DIFFICULTY_CORRECTION,36,0.23021702222701937,0.7022058823529411,0.1388888888888889,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,MISSINGNESS,0.4,8102,WITHOUT_DUPLICATE,36,0.5061460073473768,0.7615740740740741,0.5,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,MISSINGNESS,0.4,8102,WITHOUT_FAMILY_BALANCING,36,0.49887538365415685,0.8158360566448801,0.5,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,MISSINGNESS,0.4,8102,WITHOUT_MISSINGNESS,36,0.15722945578797431,0.47290305010893247,0.16666666666666666,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,MISSINGNESS,0.4,8102,WITHOUT_NEGATIVE_DISCRIMINATION,36,0.5062289557998906,0.7606209150326797,0.5,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,MISSINGNESS,0.4,8102,WITHOUT_SUBJECT_RESIDUAL,36,0.9985380116959064,0.9997276688453159,0.9722222222222222,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,MISSINGNESS,0.4,8103,WITHOUT_DIFFICULTY_CORRECTION,36,0.23848523903328656,0.690359477124183,0.05555555555555555,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,MISSINGNESS,0.4,8103,WITHOUT_DUPLICATE,36,0.41222348499566835,0.7416938997821351,0.4166666666666667,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,MISSINGNESS,0.4,8103,WITHOUT_FAMILY_BALANCING,36,0.47651758806282596,0.8056236383442266,0.4722222222222222,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,MISSINGNESS,0.4,8103,WITHOUT_MISSINGNESS,36,0.16643293345935845,0.48992374727668847,0.19444444444444445,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,MISSINGNESS,0.4,8103,WITHOUT_NEGATIVE_DISCRIMINATION,36,0.41257526510471737,0.7420343137254902,0.4166666666666667,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,MISSINGNESS,0.4,8103,WITHOUT_SUBJECT_RESIDUAL,36,0.9954258659367018,0.9991830065359477,0.9444444444444444,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,MISSINGNESS,0.4,8104,WITHOUT_DIFFICULTY_CORRECTION,36,0.23831836527656355,0.7160947712418301,0.1388888888888889,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,MISSINGNESS,0.4,8104,WITHOUT_DUPLICATE,36,0.5888158292027605,0.8820125272331155,0.6111111111111112,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,MISSINGNESS,0.4,8104,WITHOUT_FAMILY_BALANCING,36,0.5924044316976426,0.8897058823529411,0.6666666666666666,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,MISSINGNESS,0.4,8104,WITHOUT_MISSINGNESS,36,0.21230465124365888,0.5495642701525054,0.25,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,MISSINGNESS,0.4,8104,WITHOUT_NEGATIVE_DISCRIMINATION,36,0.5888158292027605,0.8820125272331155,0.6111111111111112,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,MISSINGNESS,0.4,8104,WITHOUT_SUBJECT_RESIDUAL,36,1.0,1.0,1.0,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,MISSINGNESS,0.4,8105,WITHOUT_DIFFICULTY_CORRECTION,36,0.24795215353222297,0.7351579520697168,0.1388888888888889,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,MISSINGNESS,0.4,8105,WITHOUT_DUPLICATE,36,0.4458414015982675,0.7662037037037037,0.4722222222222222,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,MISSINGNESS,0.4,8105,WITHOUT_FAMILY_BALANCING,36,0.4689940520324004,0.8009259259259259,0.5,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,MISSINGNESS,0.4,8105,WITHOUT_MISSINGNESS,36,0.15091528465213783,0.4646650326797386,0.16666666666666666,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,MISSINGNESS,0.4,8105,WITHOUT_NEGATIVE_DISCRIMINATION,36,0.4458414015982675,0.7662037037037037,0.4722222222222222,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,MISSINGNESS,0.4,8105,WITHOUT_SUBJECT_RESIDUAL,36,1.0,1.0,1.0,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,MISSINGNESS,0.7,8101,WITHOUT_DIFFICULTY_CORRECTION,36,0.6611349791777423,0.9452614379084967,0.6388888888888888,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,MISSINGNESS,0.7,8101,WITHOUT_DUPLICATE,36,0.8391197302964539,0.9246323529411765,0.75,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,MISSINGNESS,0.7,8101,WITHOUT_FAMILY_BALANCING,36,0.8530316535796911,0.9146241830065359,0.7777777777777778,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
