item_id,full_winner,winner_without_item,winner_changed,top_k_changed,top_k_jaccard,maximum_absolute_model_score_change,winner_runner_pairwise_change
miscellaneous::mmlu_miscellaneous_id352,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.879516942772998e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id353,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.4239187065041605e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id354,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.074970130658496e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id355,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.422904321117361e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id356,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.5086198869847e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id357,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.074970130658496e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id358,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,4.9187547798479336e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id359,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.698817148525048e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id360,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,6.179128632999298e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id361,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.892196760213462e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id362,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,4.029138788519404e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id363,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,4.6423347597412956e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id364,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.892196760213462e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id365,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.356601271709003e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id366,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.762723428393013e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id367,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.356601271709003e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id368,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,4.029138788519404e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id369,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,6.179128632999298e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id370,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.892196760213462e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id371,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,4.029138788519404e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id372,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,6.046751338972811e-05,-6.989622563535747e-05
miscellaneous::mmlu_miscellaneous_id373,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,4.6423347597412956e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id374,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.892196760213462e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id375,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.074970130658496e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id376,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.074970130658496e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id377,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.603464921399848e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id378,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.0866355627010584e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id379,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.2661817775967457e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id380,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.775403245833477e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id381,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.892196760213462e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id382,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.892196760213462e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id383,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.074970130658496e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id384,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.893071951645901e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id385,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.892196760213462e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id386,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,4.357292463774698e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id387,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.892196760213462e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id388,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.765398585842128e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id389,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.074970130658496e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id390,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.511155850468352e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id391,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.892196760213462e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id392,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.892196760213462e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id393,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.698817148525048e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id394,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.892196760213462e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id395,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.775403245833477e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id396,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.511155850468352e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id397,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,6.046751338972811e-05,-6.989622563535747e-05
miscellaneous::mmlu_miscellaneous_id398,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.892196760213462e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id399,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.074970130658496e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id400,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.32856647937896e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id401,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,6.179128632999298e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id402,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,4.197019571372529e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id403,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.074970130658496e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id404,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.074970130658496e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id405,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.892196760213462e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id406,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.892196760213462e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id407,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.074970130658496e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id408,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.892196760213462e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id409,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.698817148525048e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id410,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.074970130658496e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id411,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.892196760213462e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id412,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.892196760213462e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id413,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,4.770654512187278e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id414,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,6.179128632999298e-05,7.25437715158872e-05
miscellaneous::mmlu_miscellaneous_id415,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.4239187065041605e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id416,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.511155850468352e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id417,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,4.4825690600380774e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id418,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.074970130658496e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id419,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,4.029138788519404e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id420,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,4.770654512187278e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id421,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.892196760213462e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id422,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,6.046751338972811e-05,-6.989622563535747e-05
miscellaneous::mmlu_miscellaneous_id423,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,6.179128632999298e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id424,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.661284888902607e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id425,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.074970130658496e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id426,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.892196760213462e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id427,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.074970130658496e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id428,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.603464921399848e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id429,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.356601271709003e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id430,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.074970130658496e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id431,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.074970130658496e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id432,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.879516942772998e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id433,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.933140174740892e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id434,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,4.029138788519404e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id435,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.074970130658496e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id436,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.603464921399848e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id437,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.892196760213462e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id438,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.892196760213462e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id439,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.2661817775967457e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id440,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.074970130658496e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id441,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.4239187065041605e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id442,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.892196760213462e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id443,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.892196760213462e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id444,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,4.197019571372529e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id445,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.933140174740892e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id446,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,4.197019571372529e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id447,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.074970130658496e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id448,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,6.179128632999298e-05,7.25437715158872e-05
miscellaneous::mmlu_miscellaneous_id449,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,4.9187547798479336e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id450,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.933140174740892e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id451,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.074970130658496e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id452,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.933140174740892e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id453,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.2661817775967457e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id454,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.892196760213462e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id455,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.356601271709003e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id456,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.892196760213462e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id457,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.892196760213462e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id458,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.422904321117361e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id459,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,4.4825690600380774e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id460,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.892196760213462e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id461,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.933140174740892e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id462,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,4.656028962568559e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id463,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.892196760213462e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id464,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.762723428393013e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id465,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.074970130658496e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id466,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.074970130658496e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id467,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,4.029138788519404e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id468,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.0156285850588844e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id469,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.892196760213462e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id470,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.698817148525048e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id471,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.074970130658496e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id472,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.074970130658496e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id473,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.698817148525048e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id474,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.893071951645901e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id475,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,4.029138788519404e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id476,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,4.029138788519404e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id477,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,6.046751338972811e-05,-6.989622563535747e-05
miscellaneous::mmlu_miscellaneous_id478,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,4.7265287475228845e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id479,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,4.4825690600380774e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id480,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.892196760213462e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id481,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.074970130658496e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id482,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,6.179128632999298e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id483,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,4.770654512187278e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id484,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.892196760213462e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id485,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.074970130658496e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id486,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.074970130658496e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id487,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.074970130658496e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id488,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.074970130658496e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id489,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.892196760213462e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id490,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.879516942772998e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id491,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.074970130658496e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id492,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.892196760213462e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id493,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.2661817775967457e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id494,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.892196760213462e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id495,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.698817148525048e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id496,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.892196760213462e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id497,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,4.357292463774698e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id498,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.698817148525048e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id499,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.074970130658496e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id500,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.892196760213462e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id501,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,4.6423347597412956e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id502,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.892196760213462e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id503,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.892196760213462e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id504,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.074970130658496e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id505,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.074970130658496e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id506,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.074970130658496e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id507,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.892196760213462e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id508,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.511155850468352e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id509,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.4239187065041605e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id510,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.892196760213462e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id511,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.892196760213462e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id512,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.879516942772998e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id513,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,5.0866355627010584e-05,1.3237729402648668e-06
miscellaneous::mmlu_miscellaneous_id514,deepseek-ai/deepseek-v3,deepseek-ai/deepseek-v3,False,False,1.0,3.892196760213462e-05,1.3237729402648668e-06
